"Date","Residuals"
"2021-12-03",6.87148606400663
"2021-12-06",6.6067206580551
"2021-12-07",6.69302511929668
"2021-12-08",8.38631441698203
"2021-12-09",7.48801671496149
"2021-12-10",7.52343587245582
"2021-12-13",9.06032964012635
"2021-12-14",10.1428452745492
"2021-12-15",11.4447750258717
"2021-12-16",11.7702123152542
"2021-12-17",11.3819482166504
"2021-12-20",12.5312215282225
"2021-12-21",16.7639761952678
"2021-12-22",15.7216425970314
"2021-12-23",10.9453954819701
"2021-12-24",9.26046909438807
"2021-12-27",7.66016485368283
"2021-12-28",7.90068689369018
"2021-12-29",7.47658759545388
"2021-12-30",6.58276830842255
"2021-12-31",6.34544393707844
"2022-01-03",5.40007791161892
"2022-01-04",6.52048851775388
"2022-01-05",6.97457830897349
"2022-01-06",6.93137448311002
"2022-01-07",6.9877129292528
"2022-01-10",6.70237338042851
"2022-01-11",5.33907271007599
"2022-01-12",5.55301815346331
"2022-01-13",6.18580473314708
"2022-01-14",5.95265859317642
"2022-01-17",5.30828062087693
"2022-01-18",5.51998313939268
"2022-01-19",5.55614555952503
"2022-01-20",4.96337755280202
"2022-01-21",5.41122657884895
"2022-01-24",6.80400215342606
"2022-01-25",7.19438556172877
"2022-01-26",6.81234252480743
"2022-01-27",7.29607775067076
"2022-01-28",7.06145982183167
"2022-01-31",5.98934059956884
"2022-02-01",5.07770677205256
"2022-02-02",5.83061734839345
"2022-02-03",5.91646124640953
"2022-02-04",5.98082086628456
"2022-02-07",5.46014719071521
"2022-02-08",5.47015076106796
"2022-02-09",5.21812779519736
"2022-02-10",5.0642677640438
"2022-02-11",5.66865644740153
"2022-02-14",6.0942002631619
"2022-02-15",3.1311842174605
"2022-02-16",4.83870492032607
"2022-02-17",5.33740022462422
"2022-02-18",5.38991966386012
"2022-02-21",5.06750845570439
"2022-02-22",5.73694166014944
"2022-02-23",6.28756671577003
"2022-02-24",11.8205810149973
"2022-02-25",6.46642347061926
"2022-02-28",8.03771893942884
"2022-03-01",9.76751048619525
"2022-03-02",14.6107402780015
"2022-03-03",15.0288129804263
"2022-03-04",18.4945662368178
"2022-03-07",20.0457371665376
"2022-03-08",18.6211306978017
"2022-03-09",12.0609827618005
"2022-03-10",6.4579737237043
"2022-03-11",11.2646916998247
"2022-03-14",8.00190200478474
"2022-03-15",7.83719338865686
"2022-03-16",5.82747215015613
"2022-03-17",6.72469053755505
"2022-03-18",5.64597426613696
"2022-03-21",6.46693688575513
"2022-03-22",6.38301151341855
"2022-03-23",8.23162102399848
"2022-03-24",6.84355621132413
"2022-03-25",7.63333961606359
"2022-03-28",6.57811148718773
"2022-03-29",6.24266057800314
"2022-03-30",7.13067416995727
"2022-03-31",7.83813004622452
"2022-04-01",8.02965210015585
"2022-04-04",6.41506925889951
"2022-04-05",6.65427597958286
"2022-04-06",5.72423167903185
"2022-04-07",4.34252403248525
"2022-04-08",5.1224218255051
"2022-04-11",4.77500281503497
"2022-04-12",0.971168203499272
"2022-04-13",-1.5760130975662
"2022-04-14",0.712834678774993
"2022-04-15",-1.17266937172712
"2022-04-18",-3.05817342222908
"2022-04-19",-4.9436774727312
"2022-04-20",-4.72204943485464
"2022-04-21",-5.53714347195989
"2022-04-22",-5.52702037137193
"2022-04-25",-5.72046948841817
"2022-04-26",-7.44682287758084
"2022-04-27",-6.16359676137965
"2022-04-28",-10.0794612450312
"2022-04-29",-4.53163533187904
"2022-05-02",-6.22077931215084
"2022-05-03",-2.72520784356164
"2022-05-04",-3.16411664168814
"2022-05-05",-3.14310252122531
"2022-05-06",-7.26460485774245
"2022-05-09",-7.50164090098249
"2022-05-10",-4.14220033529564
"2022-05-11",-4.22652360395825
"2022-05-12",-4.04141523977786
"2022-05-13",-4.51400126990248
"2022-05-16",-7.76800416472236
"2022-05-17",-6.97205196211402
"2022-05-18",-2.61314272291491
"2022-05-19",-2.63380130844016
"2022-05-20",-3.88144220314983
"2022-05-23",0.577992425873086
"2022-05-24",0.749654581751057
"2022-05-25",1.29142288252246
"2022-05-26",1.25557779438879
"2022-05-27",1.71847573443285
"2022-05-30",1.31266877572599
"2022-05-31",1.42561889214755
"2022-06-01",1.26755883994354
"2022-06-02",0.367414933183854
"2022-06-03",0.829948272346262
"2022-06-06",0.809745195527752
"2022-06-07",-0.0264593654567222
"2022-06-08",0.239995849201617
"2022-06-09",0.41663570081792
"2022-06-10",2.29466952477097
"2022-06-13",2.78621185636535
"2022-06-14",3.89004161999464
"2022-06-15",4.38466420794401
"2022-06-16",2.1848461706184
"2022-06-17",3.16161857025121
"2022-06-20",4.65128466404246
"2022-06-21",4.45504300280058
"2022-06-22",4.89872284949415
"2022-06-23",3.87371585581284
"2022-06-24",3.13171162385121
"2022-06-27",3.03896896323395
"2022-06-28",2.45963476297682
"2022-06-29",3.50267608127189
"2022-06-30",5.02468410412259
"2022-07-01",5.00518882087492
"2022-07-04",-2.25527005157228
"2022-07-05",3.9573619242175
"2022-07-06",-2.88144206615737
"2022-07-07",-0.469463635298039
"2022-07-08",-4.12285907787682
"2022-07-11",-3.31591303246874
"2022-07-12",-5.13586940745058
"2022-07-13",-4.0085130638799
"2022-07-14",-10.6910457275094
"2022-07-15",-20.3948151309624
"2022-07-18",-21.3633121924245
"2022-07-19",-18.4225457433795
"2022-07-20",-8.01126952306361
"2022-07-21",-3.99802987449638
"2022-07-22",-9.61898029889032
"2022-07-25",-14.2363671444456
"2022-07-26",-5.18067267662846
"2022-07-27",-13.8268260308167
"2022-07-28",-18.0235744075616
"2022-07-29",-19.4076861215584
"2022-08-01",-18.6597760002141
"2022-08-02",-17.0762926181422
"2022-08-03",-16.1071695910663
"2022-08-04",-15.4944886277673
"2022-08-05",-15.6783350530428
"2022-08-08",-16.6013038298612
"2022-08-09",-11.3076645663417
"2022-08-10",-9.04560533669473
"2022-08-11",-10.5135886889726
"2022-08-12",-7.4551790384949
"2022-08-15",-6.51833284767973
"2022-08-16",-4.62121377244109
"2022-08-17",-5.08668162339627
"2022-08-18",-3.72574705201535
"2022-08-19",-3.49865845091337
"2022-08-22",-0.125419652751143
"2022-08-23",-0.66965996292728
"2022-08-24",-7.3365102804518
"2022-08-25",-3.75376103548572
"2022-08-26",-4.04974425466332
"2022-08-29",-6.79271385793106
"2022-08-30",-6.52667280583646
"2022-08-31",0.075667726493099
"2022-09-01",-3.17737107846655
"2022-09-02",-4.8909714356663
"2022-09-05",3.30883221888824
"2022-09-06",-4.87529949264722
"2022-09-07",-8.64279244132394
"2022-09-08",-14.0141348253799
"2022-09-09",-12.1718132474956
"2022-09-12",-11.6827365932336
"2022-09-13",-12.0406601873558
"2022-09-14",-11.7111476822131
"2022-09-15",-15.8179172466141
"2022-09-16",-18.9413270162681
"2022-09-19",-25.8571837711173
"2022-09-20",-23.9012494937848
"2022-09-21",-26.9302372985606
"2022-09-22",-29.6671631119697
"2022-09-23",-29.2856450098757
"2022-09-26",-44.226564123652
"2022-09-27",-52.5149034658639
"2022-09-28",-45.5825232007654
"2022-09-29",-50.2010470785752
"2022-09-30",-1.96438871358626
"2022-10-03",-5.23395540778115
"2022-10-04",5.34061384152106
"2022-10-05",6.51332237021285
"2022-10-06",2.12373491551042
"2022-10-07",2.04103323347568
"2022-10-10",1.78211752910396
"2022-10-11",3.27255913788417
"2022-10-12",4.70996298479811
"2022-10-13",4.05599644119066
"2022-10-14",2.7218919414114
"2022-10-17",1.65222355482109
"2022-10-18",1.24855762197803
"2022-10-19",1.01823977539463
"2022-10-20",0.958150337811564
"2022-10-21",-0.399497830703842
"2022-10-24",-2.43164796817589
"2022-10-25",-0.628762664428653
"2022-10-26",0.460370163712299
"2022-10-27",1.82479415518906
"2022-10-28",3.13572777091265
"2022-10-31",6.76837192800271
"2022-11-01",6.32001313068477
"2022-11-02",7.14652096279324
"2022-11-03",7.41271638432154
"2022-11-04",6.27619963329316
"2022-11-07",5.4892193367834
"2022-11-08",6.25845845684194
"2022-11-09",6.88519695900959
"2022-11-10",3.44721085893614
"2022-11-11",2.45818545324225
"2022-11-14",4.15222223160328
"2022-11-15",5.44697729405707
"2022-11-16",4.61723107701105
"2022-11-17",4.64817042278627
"2022-11-18",5.11969654773107
"2022-11-21",4.05904591154443
"2022-11-22",3.55338293310937
"2022-11-23",5.47222622910463
"2022-11-24",3.38178432627603
"2022-11-25",3.69948929853904
"2022-11-28",4.00086876892851
"2022-11-29",6.10198940184521
"2022-11-30",9.99351908321882
"2022-12-01",11.4623040456363
"2022-12-02",8.73713724651815
"2022-12-05",9.46763401393184
"2022-12-06",10.41276929582
"2022-12-07",11.3957904695523
"2022-12-08",11.4651804304637
"2022-12-09",10.8467617875541
"2022-12-12",10.6903264969222
"2022-12-13",10.7349760165034
"2022-12-14",10.2839187120951
"2022-12-15",10.4769227970325
"2022-12-16",8.95247964449815
"2022-12-19",8.4000250318606
"2022-12-20",7.17000332961967
"2022-12-21",6.02435946657803
"2022-12-22",4.09516851147164
"2022-12-23",1.68465696198623
"2022-12-26",1.72541218538818
"2022-12-27",1.76616740879014
"2022-12-28",1.56336929549107
"2022-12-29",1.08208831470481
"2022-12-30",0.157570594095177
"2023-01-02",3.24481656081081
"2023-01-03",3.18571145901079
"2023-01-04",1.66809665945185
"2023-01-05",1.73828776158242
"2023-01-06",1.61072885577795
"2023-01-09",1.91080117671829
"2023-01-10",2.14528880467581
"2023-01-11",1.99682556716675
"2023-01-12",2.1876415918177
"2023-01-13",2.18358718222923
"2023-01-16",1.17852200199437
"2023-01-17",1.72033705706404
"2023-01-18",2.89898285926825
"2023-01-19",2.70065237638805
"2023-01-20",3.20318132264063
"2023-01-23",3.27381932253044
"2023-01-24",2.60225618476431
"2023-01-25",2.72579071404431
"2023-01-26",3.20902887844553
"2023-01-27",2.63441355037792
"2023-01-30",2.75457998193561
"2023-01-31",2.61896480089219
"2023-02-01",2.88209867212651
"2023-02-02",2.43052214901857
"2023-02-03",2.65252474979004
"2023-02-06",2.27910610688041
"2023-02-07",2.18305541466888
"2023-02-08",1.85312082936401
"2023-02-09",1.970970677968
"2023-02-10",1.82498970592535
"2023-02-13",2.10888861555069
"2023-02-14",1.9276692585705
"2023-02-15",2.26341726775487
"2023-02-16",2.0424737635301
"2023-02-17",1.75876857073078
"2023-02-20",1.84441303579321
"2023-02-21",1.81763863740971
"2023-02-22",1.86980149861465
"2023-02-23",2.03852535181082
"2023-02-24",2.02850015272925
"2023-02-27",1.92740396984913
"2023-02-28",1.20544678623416
"2023-03-01",1.13135855269263
"2023-03-02",1.12652498425032
"2023-03-03",1.01983502851929
"2023-03-06",1.61738583796096
"2023-03-07",1.19726236981251
"2023-03-08",1.24775155544809
"2023-03-09",1.20780841878384
"2023-03-10",2.22815480034125
"2023-03-13",3.19032851962863
"2023-03-14",1.54962057903364
"2023-03-15",1.3984199559624
"2023-03-16",1.51934190497045
"2023-03-17",1.56127493259724
"2023-03-20",1.26868696331004
"2023-03-21",1.34329002264133
"2023-03-22",1.13825196672664
"2023-03-23",1.35153978024601
"2023-03-24",1.42930251191396
"2023-03-27",1.25001008494846
"2023-03-28",1.42902019398592
"2023-03-29",1.23548678131142
"2023-03-30",1.20288029865158
"2023-03-31",1.6917142346544
"2023-04-03",1.6744447000474
"2023-04-04",1.64204955151704
"2023-04-05",1.26542389387566
"2023-04-06",1.00400131305277
"2023-04-07",1.05259317588643
"2023-04-10",1.1011850387202
"2023-04-11",1.14977690155386
"2023-04-12",1.01474025629304
"2023-04-13",0.967383310701587
"2023-04-14",0.860197851186558
"2023-04-17",0.889839715477518
"2023-04-18",0.917804554382688
"2023-04-19",0.569980874441537
"2023-04-20",0.581600066910306
"2023-04-21",-0.100382315786231
"2023-04-24",-0.0470002446253065
"2023-04-25",-0.0948615394085545
"2023-04-26",-0.390276538453339
"2023-04-27",-0.455968800907433
"2023-04-28",-0.0686699822814063
"2023-05-01",-0.977942338196185
"2023-05-02",-0.457822660936782
"2023-05-03",-0.840892087057253
"2023-05-04",-0.932907324125555
"2023-05-05",-0.589187188306334
"2023-05-08",-0.607030792274016
"2023-05-09",-0.614072492053558
"2023-05-10",-0.650651395396667
"2023-05-11",-0.493651395396663
"2023-05-12",-0.592251853956484
"2023-05-15",-0.691808011965282
"2023-05-16",-0.909651689445065
"2023-05-17",-0.924502875190844
"2023-05-18",-1.11888643051775
"2023-05-19",-1.21797592768895
"2023-05-22",-1.07281834153905
"2023-05-23",-1.1514161258153
"2023-05-24",-1.21826240406655
"2023-05-25",-1.63533197721123
"2023-05-26",-1.49323118088497
"2023-05-29",-1.50772928544045
"2023-05-30",-1.3939739150143
"2023-05-31",-0.297268795727068
"2023-06-01",-0.554116558144302
"2023-06-02",-0.584304397894498
"2023-06-05",-0.0949811292318913
"2023-06-06",-0.376787265381672
"2023-06-07",-0.354113736836529
"2023-06-08",-0.257300312957048
"2023-06-09",0.444787171539499
"2023-06-12",0.203205740937029
"2023-06-13",0.256753494610655
"2023-06-14",0.55310553270758
"2023-06-15",1.11276909923945
"2023-06-16",0.571956424404955
"2023-06-19",0.639165745859772
"2023-06-20",1.15855197547025
"2023-06-21",0.812927581458541
"2023-06-22",0.619308168453471
"2023-06-23",0.366879269482178
"2023-06-26",0.283855260518193
"2023-06-27",0.444148055044205
"2023-06-28",0.412309432083159
"2023-06-29",0.47539275813015
"2023-06-30",0.872515256697326
"2023-07-03",0.616300586675371
"2023-07-04",0.573045995088269
"2023-07-05",0.579892052803208
"2023-07-06",0.287836379585051
"2023-07-07",0.342958804640121
"2023-07-10",0.0474906596365397
"2023-07-11",-0.0574905329424141
"2023-07-12",-0.335099836910012
"2023-07-13",-0.349529852486793
"2023-07-14",-0.394202043890156
"2023-07-17",-0.46195496056904
"2023-07-18",-0.409009002597019
"2023-07-19",-0.314370929195109
"2023-07-20",0.0297123968518872
"2023-07-21",0.183361842920947
"2023-07-24",0.116862695272094
"2023-07-25",0.689992775617361
"2023-07-26",0.411447696227308
"2023-07-27",0.134302599350036
"2023-07-28",-0.0286358503559873
"2023-07-31",0.0130138162493781
"2023-08-01",0.0627791486887929
"2023-08-02",-0.0126835007234476
"2023-08-03",0.341858904383043
"2023-08-04",0.157214365808508
"2023-08-07",0.204359536197884
"2023-08-08",0.687421380540261
"2023-08-09",1.3670665807237
"2023-08-10",1.12447742131893
"2023-08-11",0.943255316543082
"2023-08-14",0.619430519996448
"2023-08-15",1.28480671408155
"2023-08-16",1.0415102756907
"2023-08-17",1.05771699637404
"2023-08-18",0.887233981862672
"2023-08-21",1.33785986004036
"2023-08-22",1.55774151992273
"2023-08-23",1.52253666488984
"2023-08-24",0.472889305007541
"2023-08-25",0.873195999460067
"2023-08-28",1.03903870735856
"2023-08-29",1.16600057793176
"2023-08-30",0.979429403390973
"2023-08-31",0.949207372127217
"2023-09-01",0.696233908350569
"2023-09-04",0.731927287410138
"2023-09-05",0.800038339798066
"2023-09-06",0.504386072421235
"2023-09-07",0.609461890202224
"2023-09-08",0.841362431017754
"2023-09-11",1.15399433329546
"2023-09-12",0.911049712465211
"2023-09-13",0.969859492479847
"2023-09-14",1.02994386162022
"2023-09-15",0.889058704897202
"2023-09-18",0.859825227454197
"2023-09-19",0.999107912942743
"2023-09-20",1.0979162823035
"2023-09-21",1.30910560621968
"2023-09-22",1.47063656514692
"2023-09-25",2.05516789163466
"2023-09-26",1.39855338612412
"2023-09-27",1.30657851169359
"2023-09-28",1.30574122587433
"2023-09-29",1.54630132179638
"2023-10-02",1.29975884317779
"2023-10-03",1.06508145023149
"2023-10-04",1.17293278300147
"2023-10-05",1.09747482054746
"2023-10-06",1.31442330577885
"2023-10-09",1.68175296610197
"2023-10-10",2.18350126933474
"2023-10-11",2.09445555812984
"2023-10-12",2.66969705842354
"2023-10-13",2.62774128546245
"2023-10-16",2.33659953840163
"2023-10-17",1.77758318472785
"2023-10-18",2.00120631510987
"2023-10-19",1.97235505585199
"2023-10-20",2.14911176341992
"2023-10-23",2.49369059325092
"2023-10-24",2.24002836386083
"2023-10-25",2.41477243513193
"2023-10-26",2.19363380342728
"2023-10-27",2.27794273109077
"2023-10-30",2.11755055089239
"2023-10-31",1.80518587649863
"2023-11-01",2.10049606779181
"2023-11-02",2.22899677311875
"2023-11-03",2.22065246382412
"2023-11-06",1.68697120647667
"2023-11-07",1.72827649027532
"2023-11-08",1.76026385397849
"2023-11-09",2.30336999887188
"2023-11-10",1.7139095826706
"2023-11-13",1.96092987425764
"2023-11-14",1.98052505776242
"2023-11-15",1.81732071731424
"2023-11-16",1.95298138902624
"2023-11-17",1.74983881940834
"2023-11-20",1.71298012539656
"2023-11-21",1.78775802062072
"2023-11-22",1.52181860133341
"2023-11-23",2.06156155599902
"2023-11-24",2.17358928233996
"2023-11-27",1.88607579369198
"2023-11-28",1.61237832969496
"2023-11-29",1.34762652962155
"2023-11-30",1.73516893472804
"2023-12-01",1.77576805614607
"2023-12-04",1.2681864050073
"2023-12-05",1.19491888307496
"2023-12-06",1.37440070746876
"2023-12-07",1.43760883880598
"2023-12-08",1.25376129692506
"2023-12-11",0.973935089724542
"2023-12-12",0.877264088438764
"2023-12-13",1.12213556577158
"2023-12-14",0.869020722494598
"2023-12-15",0.715981476462316
"2023-12-18",0.996051049606997
"2023-12-19",0.731417736675414
"2023-12-20",0.806567888071415
"2023-12-21",0.855670095051558
"2023-12-22",1.02956164343511
"2023-12-25",0.970403214865411
"2023-12-26",0.911244786295726
"2023-12-27",0.852086357726024
"2023-12-28",0.711977685573269
"2023-12-29",0.334050755558591
"2024-01-01",0.171260635316152
"2024-01-02",0.0084705150737107
"2024-01-03",0.331749409673203
"2024-01-04",0.762670021539461
"2024-01-05",0.405971514449049
"2024-01-08",0.366516005742306
"2024-01-09",0.425866486161144
"2024-01-10",0.389130070180237
"2024-01-11",0.380731571833435
"2024-01-12",-0.667429731693417
"2024-01-15",0.857905511657123
"2024-01-16",0.820286319188358
"2024-01-17",0.316484120951821
"2024-01-18",0.162313898505087
"2024-01-19",0.189766659416163
"2024-01-22",0.0408926548239878
"2024-01-23",0.0249266993133322
"2024-01-24",0.232360652803365
"2024-01-25",0.158630407946676
"2024-01-26",0.299250864045123
"2024-01-29",0.687433722788694
"2024-01-30",0.323881502693142
"2024-01-31",0.360348163530734
"2024-02-01",0.249006307983383
"2024-02-02",0.141556147843769
"2024-02-05",0.189334116580018
"2024-02-06",-0.243153878937991
"2024-02-07",-0.348280021370014
"2024-02-08",0.366631671576356
"2024-02-09",0.0441360207681529
"2024-02-12",-0.141640904874718
"2024-02-13",-0.196046984999618
"2024-02-14",-0.281108829341995
"2024-02-15",-0.203425338783588
"2024-02-16",-0.241860408879101
"2024-02-19",-0.0966965780928846
"2024-02-20",0.00203864777043769
"2024-02-21",-0.251434257703471
"2024-02-22",-0.376469639334607
"2024-02-23",-0.122231327909175
"2024-02-26",-0.0460042421266907
"2024-02-27",-0.0139512431920947
"2024-02-28",0.119568416580097
"2024-02-29",-0.212251325447801
"2024-03-01",-0.457065865932766
"2024-03-04",-0.0327315921635134
"2024-03-05",0.0407590041259634
"2024-03-06",-0.0602814320238992
"2024-03-07",-0.190450464353051
"2024-03-08",0.0254247303567093
"2024-03-11",-0.178284106307466
"2024-03-12",-0.237898244257499
"2024-03-13",-0.250178181950371
"2024-03-14",-0.0723407491069087
"2024-03-15",0.0233819139716809
"2024-03-18",0.234891538218505
"2024-03-19",0.222607809636578
"2024-03-20",0.190128512502151
"2024-03-21",0.00149661022444995
"2024-03-22",0.0467729040524787
"2024-03-25",0.111197938622628
"2024-03-26",-0.0132561594302321
"2024-03-27",0.0312331732295575
"2024-03-28",0.0270389418188426
"2024-03-29",0.00274802816464261
"2024-04-01",-0.0215428854894543
"2024-04-02",-0.0458337991436507
"2024-04-03",-0.186434110679272
"2024-04-04",0.01348776481667
"2024-04-05",-0.00663704047357005
"2024-04-08",0.1239217183067
"2024-04-09",0.0792180096733641
"2024-04-10",0.018313824992986
"2024-04-11",0.280380870878299
"2024-04-12",0.356620592957613
"2024-04-15",0.34267485552189
"2024-04-16",0.632622077123593
"2024-04-17",0.408324301590954
"2024-04-18",0.595656048100845
"2024-04-19",0.370407480613748
"2024-04-22",0.226199275764411
"2024-04-23",0.165480403574871
"2024-04-24",0.212900383626288
"2024-04-25",0.252612937667413
"2024-04-26",0.170751569372071
"2024-04-29",0.0761398851693011
"2024-04-30",0.178619182303729
"2024-05-01",1.43753024343526
"2024-05-02",0.40102161856378
"2024-05-03",0.372754243655636
"2024-05-06",0.41820455081945
"2024-05-07",0.371528568527037
"2024-05-08",0.332436470584361
"2024-05-09",0.369876595198608
"2024-05-10",0.268267438255209
"2024-05-13",0.229925656219954
"2024-05-14",0.295679763016423
"2024-05-15",0.241646982156758
"2024-05-16",0.272741607358801
"2024-05-17",0.379586548468268
"2024-05-20",0.53166734725589
"2024-05-21",0.617151698909059
"2024-05-22",0.697607060591601
"2024-05-23",0.910537781495319
"2024-05-24",0.652237552215416
"2024-05-27",0.779145601296934
"2024-05-28",0.68396133189949
"2024-05-29",0.643941187336658
"2024-05-30",0.745679013971446
"2024-05-31",0.898813854787051
"2024-06-03",0.920787539100001
"2024-06-04",0.765151772421154
"2024-06-05",0.721774682266873
"2024-06-06",0.699253905889193
"2024-06-07",0.599406437520367
"2024-06-10",0.696565434324151
"2024-06-11",0.764459509967065
"2024-06-12",0.901612188622438
"2024-06-13",0.921703022935429
"2024-06-14",0.876686595749547
"2024-06-17",0.745420410958982
"2024-06-18",0.735942524478434
"2024-06-19",0.811328460040507
"2024-06-20",0.785646159599677
"2024-06-21",0.697050902582797
"2024-06-24",0.650485972678313
"2024-06-25",0.751342286454919
"2024-06-26",0.677045848064061
"2024-06-27",0.746472146263896
"2024-06-28",0.742361167388074
"2024-07-01",0.632709120547542
"2024-07-02",0.669146717902419
"2024-07-03",0.548601859048665
"2024-07-04",0.625091191708455
"2024-07-05",0.58290454207584
"2024-07-08",0.453190724405036
"2024-07-09",0.397254948982577
"2024-07-10",0.375194368269881
"2024-07-11",0.329352027931887
"2024-07-12",0.426415135903948
"2024-07-15",0.307113716506458
"2024-07-16",0.608963785646752
"2024-07-17",0.454065845602694
"2024-07-18",0.545779663273504
"2024-07-19",0.511756917939202
"2024-07-22",0.418277694316879
"2024-07-23",0.416017901186831
"2024-07-24",0.572098699974457
"2024-07-25",0.491846415110413
"2024-07-26",0.554449253905391
"2024-07-29",0.708298059416011
"2024-07-30",0.77560579696192
"2024-07-31",0.934138093030936
"2024-08-01",1.04915206646955
"2024-08-02",1.02185191070175
"2024-08-05",0.760478537924414
"2024-08-06",1.01974598634465
"2024-08-07",1.21200466286922
"2024-08-08",1.12822171312634
"2024-08-09",1.44148529714543
"2024-08-12",1.34338056290592
"2024-08-13",1.38630110126008
"2024-08-14",1.28231366404481
"2024-08-15",1.30427084765978
"2024-08-16",1.34987993109108
"2024-08-19",1.37742471643273
"2024-08-20",1.16605379740266
"2024-08-21",1.04454677392731
"2024-08-22",1.02320625552173
"2024-08-23",1.04879013987147
"2024-08-26",1.16879021338357
"2024-08-27",1.14251540372153
"2024-08-28",1.30440063395665
"2024-08-29",1.24108286088538
"2024-08-30",1.2970665807237
