Date,HIGH,LOW,OPEN,CLOSE,VOLUME,ticker
2017-11-09,19.65,19.54,19.625,19.549,75,PNCGMc1
2017-11-10,19.87,19.475,19.475,19.686,20,PNCGMc1
2017-11-13,19.9,19.85,19.9,19.961,40,PNCGMc1
2017-11-14,19.475,19.475,19.475,19.432,10,PNCGMc1
2017-11-15,19.025,19.025,19.025,19.058,10,PNCGMc1
2017-11-16,19.3,19.3,19.3,19.228,10,PNCGMc1
2017-11-17,,,,18.94,,PNCGMc1
2017-11-20,19.55,19.55,19.55,19.595,10,PNCGMc1
2017-11-21,19.9,19.825,19.825,19.931,20,PNCGMc1
2017-11-22,19.9,19.9,19.9,19.708,10,PNCGMc1
2017-11-23,20.15,19.9,19.9,20.194,40,PNCGMc1
2017-11-24,20.5,20.325,20.325,20.489,65,PNCGMc1
2017-11-27,20.715,20.7,20.7,20.661,70,PNCGMc1
2017-11-28,20.425,20.25,20.25,20.305,105,PNCGMc1
2017-11-29,20.475,20.3,20.325,20.37,160,PNCGMc1
2017-11-30,,,,20.443,,PNCGMc1
2017-12-01,,,,20.923,,PNCGMc1
2017-12-04,21.7,21.7,21.7,21.382,90,PNCGMc1
2017-12-05,,,,21.507,,PNCGMc1
2017-12-06,21.1,21.1,21.1,21.292,5,PNCGMc1
2017-12-07,21.2,21.175,21.2,21.453,30,PNCGMc1
2017-12-08,21.05,20.8,21.05,21.033,25,PNCGMc1
2017-12-11,,,,21.06,,PNCGMc1
2017-12-12,23.025,21.975,22.275,21.945,61,PNCGMc1
2017-12-13,21.25,20.875,21.25,20.837,60,PNCGMc1
2017-12-14,,,,21.217,,PNCGMc1
2017-12-15,21.13,21.05,21.13,21.082,37,PNCGMc1
2017-12-18,20.625,20.625,20.625,20.44,101,PNCGMc1
2017-12-19,,,,20.084,,PNCGMc1
2017-12-20,20.35,20.0,20.0,20.246,21,PNCGMc1
2017-12-21,20.125,19.975,20.125,20.01,89,PNCGMc1
2017-12-22,19.75,19.725,19.75,19.981,36,PNCGMc1
2017-12-27,19.35,19.175,19.35,19.133,26,PNCGMc1
2017-12-28,19.375,19.325,19.325,19.63,72,PNCGMc1
2017-12-29,,,,19.475,,PNCGMc1
2018-01-02,,,,19.414,,PNCGMc1
2018-01-03,,,,19.525,,PNCGMc1
2018-01-04,,,,19.446,,PNCGMc1
2018-01-05,18.975,18.925,18.975,18.915,40,PNCGMc1
2018-01-08,19.025,19.025,19.025,19.022,50,PNCGMc1
2018-01-09,19.4,19.4,19.4,19.342,31,PNCGMc1
2018-01-10,19.48,19.48,19.48,19.454,30,PNCGMc1
2018-01-11,19.4,19.25,19.4,19.254,15,PNCGMc1
2018-01-12,19.75,19.725,19.75,19.698,60,PNCGMc1
2018-01-15,,,,19.028,,PNCGMc1
2018-01-16,19.025,19.025,19.025,18.848,2,PNCGMc1
2018-01-17,18.53,18.53,18.53,18.388,5,PNCGMc1
2018-01-18,18.25,18.1,18.15,18.213,480,PNCGMc1
2018-01-19,,,,18.091,,PNCGMc1
2018-01-22,18.575,18.55,18.575,18.559,151,PNCGMc1
2018-01-23,18.425,18.27,18.4,18.293,241,PNCGMc1
2018-01-24,18.1,17.8,18.1,17.878,32,PNCGMc1
2018-01-25,17.8,17.8,17.8,17.677,50,PNCGMc1
2018-01-26,18.125,17.95,18.05,17.77,130,PNCGMc1
2018-01-29,,,,17.39,,PNCGMc1
2018-01-30,17.45,17.45,17.45,17.233,101,PNCGMc1
2018-01-31,,,,17.95,,PNCGMc1
2018-02-01,,,,18.249,,PNCGMc1
2018-02-02,,,,18.025,,PNCGMc1
2018-02-05,,,,17.515,,PNCGMc1
2018-02-06,,,,17.805,,PNCGMc1
2018-02-07,,,,18.099,,PNCGMc1
2018-02-08,,,,17.733,,PNCGMc1
2018-02-09,,,,17.71,,PNCGMc1
2018-02-12,17.78,17.45,17.45,17.8,190,PNCGMc1
2018-02-13,18.23,18.23,18.23,18.028,205,PNCGMc1
2018-02-14,,,,17.923,,PNCGMc1
2018-02-15,,,,17.606,,PNCGMc1
2018-02-16,17.875,17.875,17.875,18.042,130,PNCGMc1
2018-02-19,,,,18.919,,PNCGMc1
2018-02-20,19.55,19.1,19.1,19.488,250,PNCGMc1
2018-02-21,,,,19.449,,PNCGMc1
2018-02-22,,,,19.499,,PNCGMc1
2018-02-23,20.625,20.6,20.6,20.36,410,PNCGMc1
2018-02-26,18.95,18.325,18.95,18.328,35,PNCGMc1
2018-02-27,18.675,18.2,18.5,18.62,31,PNCGMc1
2018-02-28,,,,17.633,,PNCGMc1
2018-03-01,,,,17.804,,PNCGMc1
2018-03-02,,,,18.044,,PNCGMc1
2018-03-05,,,,17.809,,PNCGMc1
2018-03-06,18.075,18.05,18.075,18.075,160,PNCGMc1
2018-03-07,,,,17.997,,PNCGMc1
2018-03-08,,,,18.479,,PNCGMc1
2018-03-09,,,,18.998,,PNCGMc1
2018-03-12,20.55,20.2,20.55,19.987,330,PNCGMc1
2018-03-13,,,,19.521,,PNCGMc1
2018-03-14,18.8,18.425,18.78,18.424,348,PNCGMc1
2018-03-15,18.9,18.9,18.9,18.899,10,PNCGMc1
2018-03-16,,,,18.668,,PNCGMc1
2018-03-19,,,,18.666,,PNCGMc1
2018-03-20,,,,19.124,,PNCGMc1
2018-03-21,19.5,19.5,19.5,19.4,30,PNCGMc1
2018-03-22,,,,18.93,,PNCGMc1
2018-03-23,18.475,18.475,18.475,18.476,10,PNCGMc1
2018-03-26,18.075,18.0,18.0,18.051,48,PNCGMc1
2018-03-27,18.52,18.325,18.325,18.589,27,PNCGMc1
2018-03-28,18.775,18.6,18.6,18.52,27,PNCGMc1
2018-03-29,,,,18.451,,PNCGMc1
2018-04-03,18.125,18.125,18.125,18.269,10,PNCGMc1
2018-04-04,18.35,18.325,18.325,18.4,25,PNCGMc1
2018-04-05,18.325,18.325,18.325,18.326,10,PNCGMc1
2018-04-06,18.35,18.35,18.35,18.364,10,PNCGMc1
2018-04-09,18.8,18.475,18.475,18.901,60,PNCGMc1
2018-04-10,18.95,18.9,18.9,19.02,40,PNCGMc1
2018-04-11,19.45,19.25,19.25,19.538,65,PNCGMc1
2018-04-12,19.4,19.305,19.4,19.324,107,PNCGMc1
2018-04-13,19.725,19.65,19.65,19.912,75,PNCGMc1
2018-04-16,19.675,19.6,19.65,19.513,75,PNCGMc1
2018-04-17,19.45,19.2,19.35,19.322,30,PNCGMc1
2018-04-18,19.45,19.2,19.2,19.473,35,PNCGMc1
2018-04-19,19.975,19.625,19.625,19.968,120,PNCGMc1
2018-04-20,20.1,19.8,20.08,19.851,55,PNCGMc1
2018-04-23,20.1,20.0,20.0,20.004,25,PNCGMc1
2018-04-24,20.0,19.8,20.0,19.897,425,PNCGMc1
2018-04-25,19.925,19.9,19.9,19.985,77,PNCGMc1
2018-04-26,20.225,20.125,20.125,20.358,24,PNCGMc1
