hub1_CLOSE-0,hub2_CLOSE-0,hub1_hub2_diff-0,hub1_hub2_diff-1,hub1_hub2_diff-2,hub1_hub2_diff-3,hub1_hub2_diff-4,hub1_hub2_diff-5,ttf,nbp
16.048,16.7722933087658,-0.7242933087658017,-0.7051449141843005,-0.6596909953253007,-0.6543595727983007,-0.6360066537005,-0.6264796465007993,16.33,17.1276364008599
16.237,16.9839830074726,-0.7469830074726005,-0.7242933087658017,-0.7051449141843005,-0.6596909953253007,-0.6543595727983007,-0.6360066537005,15.81,16.4322390555157
15.849,16.5533790561982,-0.7043790561981993,-0.7469830074726005,-0.7242933087658017,-0.7051449141843005,-0.6596909953253007,-0.6543595727983007,15.771,16.466876172928
15.98,16.7954631999181,-0.8154631999180992,-0.7043790561981993,-0.7469830074726005,-0.7242933087658017,-0.7051449141843005,-0.6596909953253007,15.882,16.5564807042686
15.649,16.3390657522094,-0.6900657522094011,-0.8154631999180992,-0.7043790561981993,-0.7469830074726005,-0.7242933087658017,-0.7051449141843005,15.415,16.1721929914355
16.33,17.1276364008599,-0.7976364008599006,-0.6900657522094011,-0.8154631999180992,-0.7043790561981993,-0.7469830074726005,-0.7242933087658017,15.141,15.8174685228785
15.81,16.4322390555157,-0.6222390555157009,-0.7976364008599006,-0.6900657522094011,-0.8154631999180992,-0.7043790561981993,-0.7469830074726005,14.888,15.5147179854642
15.771,16.466876172928,-0.6958761729279992,-0.6222390555157009,-0.7976364008599006,-0.6900657522094011,-0.8154631999180992,-0.7043790561981993,14.532,15.1568116832156
15.882,16.5564807042686,-0.6744807042686016,-0.6958761729279992,-0.6222390555157009,-0.7976364008599006,-0.6900657522094011,-0.8154631999180992,14.047,14.5599344866414
15.415,16.1721929914355,-0.7571929914355024,-0.6744807042686016,-0.6958761729279992,-0.6222390555157009,-0.7976364008599006,-0.6900657522094011,14.768,15.3916054185007
15.141,15.8174685228785,-0.6764685228784995,-0.7571929914355024,-0.6744807042686016,-0.6958761729279992,-0.6222390555157009,-0.7976364008599006,13.804,14.3850544238578
14.888,15.5147179854642,-0.6267179854642002,-0.6764685228784995,-0.7571929914355024,-0.6744807042686016,-0.6958761729279992,-0.6222390555157009,13.89,14.472210052206
14.532,15.1568116832156,-0.6248116832156008,-0.6267179854642002,-0.6764685228784995,-0.7571929914355024,-0.6744807042686016,-0.6958761729279992,14.461,15.0883365748797
14.047,14.5599344866414,-0.5129344866413987,-0.6248116832156008,-0.6267179854642002,-0.6764685228784995,-0.7571929914355024,-0.6744807042686016,14.951,15.5798836455454
14.768,15.3916054185007,-0.6236054185006985,-0.5129344866413987,-0.6248116832156008,-0.6267179854642002,-0.6764685228784995,-0.7571929914355024,15.007,15.5935960691985
13.804,14.3850544238578,-0.5810544238578004,-0.6236054185006985,-0.5129344866413987,-0.6248116832156008,-0.6267179854642002,-0.6764685228784995,14.235,14.8647190091105
13.89,14.472210052206,-0.5822100522059994,-0.5810544238578004,-0.6236054185006985,-0.5129344866413987,-0.6248116832156008,-0.6267179854642002,13.027,13.6102159893541
14.461,15.0883365748797,-0.6273365748796991,-0.5822100522059994,-0.5810544238578004,-0.6236054185006985,-0.5129344866413987,-0.6248116832156008,12.607,13.191720749309
14.951,15.5798836455454,-0.6288836455454003,-0.6273365748796991,-0.5822100522059994,-0.5810544238578004,-0.6236054185006985,-0.5129344866413987,12.6603333333333,13.202845622775
15.007,15.5935960691985,-0.5865960691984995,-0.6288836455454003,-0.6273365748796991,-0.5822100522059994,-0.5810544238578004,-0.6236054185006985,12.7136666666667,13.2139704962409
14.235,14.8647190091105,-0.6297190091105005,-0.5865960691984995,-0.6288836455454003,-0.6273365748796991,-0.5822100522059994,-0.5810544238578004,12.767,13.2250953697069
13.027,13.6102159893541,-0.5832159893541,-0.6297190091105005,-0.5865960691984995,-0.6288836455454003,-0.6273365748796991,-0.5822100522059994,12.293,12.7188344081619
12.607,13.191720749309,-0.5847207493090014,-0.5832159893541,-0.6297190091105005,-0.5865960691984995,-0.6288836455454003,-0.6273365748796991,12.051,12.5352878151977
12.6603333333333,13.202845622775,-0.5425122894416994,-0.5847207493090014,-0.5832159893541,-0.6297190091105005,-0.5865960691984995,-0.6288836455454003,12.062,12.4949256150408
12.7136666666667,13.2139704962409,-0.5003038295742002,-0.5425122894416994,-0.5847207493090014,-0.5832159893541,-0.6297190091105005,-0.5865960691984995,12.073,12.4545634148838
12.767,13.2250953697069,-0.4580953697068999,-0.5003038295742002,-0.5425122894416994,-0.5847207493090014,-0.5832159893541,-0.6297190091105005,12.985,13.2180700856451
12.293,12.7188344081619,-0.42583440816190077,-0.4580953697068999,-0.5003038295742002,-0.5425122894416994,-0.5847207493090014,-0.5832159893541,12.28,12.5147691677756
12.051,12.5352878151977,-0.4842878151976997,-0.42583440816190077,-0.4580953697068999,-0.5003038295742002,-0.5425122894416994,-0.5847207493090014,11.929,12.1395434537824
12.062,12.4949256150408,-0.4329256150408014,-0.4842878151976997,-0.42583440816190077,-0.4580953697068999,-0.5003038295742002,-0.5425122894416994,11.964,12.2569618179957
12.073,12.4545634148838,-0.3815634148838001,-0.4329256150408014,-0.4842878151976997,-0.42583440816190077,-0.4580953697068999,-0.5003038295742002,12.179,12.4535046234688
12.985,13.2180700856451,-0.23307008564510134,-0.3815634148838001,-0.4329256150408014,-0.4842878151976997,-0.42583440816190077,-0.4580953697068999,11.94,12.2030658204525
12.28,12.5147691677756,-0.23476916777560142,-0.23307008564510134,-0.3815634148838001,-0.4329256150408014,-0.4842878151976997,-0.42583440816190077,12.054,12.472051728256
11.929,12.1395434537824,-0.21054345378239958,-0.23476916777560142,-0.23307008564510134,-0.3815634148838001,-0.4329256150408014,-0.4842878151976997,11.303,11.6453161360767
11.964,12.2569618179957,-0.29296181799569965,-0.21054345378239958,-0.23476916777560142,-0.23307008564510134,-0.3815634148838001,-0.4329256150408014,11.179,11.5874876309414
12.179,12.4535046234688,-0.27450462346880045,-0.29296181799569965,-0.21054345378239958,-0.23476916777560142,-0.23307008564510134,-0.3815634148838001,11.117,11.5508875012796
11.94,12.2030658204525,-0.2630658204524998,-0.27450462346880045,-0.29296181799569965,-0.21054345378239958,-0.23476916777560142,-0.23307008564510134,10.929,11.3290231002832
12.054,12.472051728256,-0.4180517282559997,-0.2630658204524998,-0.27450462346880045,-0.29296181799569965,-0.21054345378239958,-0.23476916777560142,10.566,10.9420530931177
11.303,11.6453161360767,-0.34231613607669864,-0.4180517282559997,-0.2630658204524998,-0.27450462346880045,-0.29296181799569965,-0.21054345378239958,10.777,11.1848534479817
11.179,11.5874876309414,-0.4084876309413996,-0.34231613607669864,-0.4180517282559997,-0.2630658204524998,-0.27450462346880045,-0.29296181799569965,10.455,10.8357883782032
11.117,11.5508875012796,-0.4338875012795995,-0.4084876309413996,-0.34231613607669864,-0.4180517282559997,-0.2630658204524998,-0.27450462346880045,10.428,10.841543999727
10.929,11.3290231002832,-0.40002310028319954,-0.4338875012795995,-0.4084876309413996,-0.34231613607669864,-0.4180517282559997,-0.2630658204524998,10.455,10.9721854846965
10.566,10.9420530931177,-0.3760530931176991,-0.40002310028319954,-0.4338875012795995,-0.4084876309413996,-0.34231613607669864,-0.4180517282559997,10.526,11.0428471013751
10.777,11.1848534479817,-0.40785344798170087,-0.3760530931176991,-0.40002310028319954,-0.4338875012795995,-0.4084876309413996,-0.34231613607669864,10.792,11.3454887910738
10.455,10.8357883782032,-0.38078837820319933,-0.40785344798170087,-0.3760530931176991,-0.40002310028319954,-0.4338875012795995,-0.4084876309413996,10.15,10.7551499641724
10.428,10.841543999727,-0.41354399972699873,-0.38078837820319933,-0.40785344798170087,-0.3760530931176991,-0.40002310028319954,-0.4338875012795995,9.781,10.2589517862627
10.455,10.9721854846965,-0.5171854846964994,-0.41354399972699873,-0.38078837820319933,-0.40785344798170087,-0.3760530931176991,-0.40002310028319954,9.755,9.81737537107176
10.526,11.0428471013751,-0.5168471013751006,-0.5171854846964994,-0.41354399972699873,-0.38078837820319933,-0.40785344798170087,-0.3760530931176991,9.211,9.15085167366158
10.792,11.3454887910738,-0.5534887910738,-0.5168471013751006,-0.5171854846964994,-0.41354399972699873,-0.38078837820319933,-0.40785344798170087,9.366,9.26706793598799
10.15,10.7551499641724,-0.6051499641723996,-0.5534887910738,-0.5168471013751006,-0.5171854846964994,-0.41354399972699873,-0.38078837820319933,9.313,9.19080799808919
9.781,10.2589517862627,-0.4779517862627003,-0.6051499641723996,-0.5534887910738,-0.5168471013751006,-0.5171854846964994,-0.41354399972699873,9.149,8.99607602279319
9.755,9.81737537107176,-0.06237537107175939,-0.4779517862627003,-0.6051499641723996,-0.5534887910738,-0.5168471013751006,-0.5171854846964994,9.068,8.88764117787559
9.211,9.15085167366158,0.06014832633842104,-0.06237537107175939,-0.4779517862627003,-0.6051499641723996,-0.5534887910738,-0.5168471013751006,8.643,8.42243764288395
9.366,9.26706793598799,0.09893206401200949,0.06014832633842104,-0.06237537107175939,-0.4779517862627003,-0.6051499641723996,-0.5534887910738,8.557,8.30686457160405
9.313,9.19080799808919,0.12219200191081114,0.09893206401200949,0.06014832633842104,-0.06237537107175939,-0.4779517862627003,-0.6051499641723996,8.722,8.41239430852697
9.149,8.99607602279319,0.15292397720680917,0.12219200191081114,0.09893206401200949,0.06014832633842104,-0.06237537107175939,-0.4779517862627003,8.889,8.51962841641929
9.068,8.88764117787559,0.18035882212440946,0.15292397720680917,0.12219200191081114,0.09893206401200949,0.06014832633842104,-0.06237537107175939,8.879,8.5719104650766
8.643,8.42243764288395,0.22056235711605154,0.18035882212440946,0.15292397720680917,0.12219200191081114,0.09893206401200949,0.06014832633842104,9.312,9.07511243047736
8.557,8.30686457160405,0.25013542839595004,0.22056235711605154,0.18035882212440946,0.15292397720680917,0.12219200191081114,0.09893206401200949,9.38,9.17597126966254
8.722,8.41239430852697,0.3096056914730294,0.25013542839595004,0.22056235711605154,0.18035882212440946,0.15292397720680917,0.12219200191081114,9.572,9.39776026205343
8.889,8.51962841641929,0.3693715835807101,0.3096056914730294,0.25013542839595004,0.22056235711605154,0.18035882212440946,0.15292397720680917,9.567,9.42828471013751
8.879,8.5719104650766,0.3070895349233993,0.3693715835807101,0.3096056914730294,0.25013542839595004,0.22056235711605154,0.18035882212440946,9.41,9.34724946258573
9.312,9.07511243047736,0.23688756952264,0.3070895349233993,0.3693715835807101,0.3096056914730294,0.25013542839595004,0.22056235711605154,9.044,9.17391954140649
9.38,9.17597126966254,0.20402873033746083,0.23688756952264,0.3070895349233993,0.3693715835807101,0.3096056914730294,0.25013542839595004,9.007,9.18997031425939
9.572,9.39776026205343,0.17423973794656966,0.20402873033746083,0.23688756952264,0.3070895349233993,0.3693715835807101,0.3096056914730294,9.071,9.33038113761217
9.567,9.42828471013751,0.13871528986249082,0.17423973794656966,0.20402873033746083,0.23688756952264,0.3070895349233993,0.3693715835807101,8.871,9.16433241205173
9.41,9.34724946258573,0.06275053741427072,0.13871528986249082,0.17423973794656966,0.20402873033746083,0.23688756952264,0.3070895349233993,8.874,8.60832565598662
9.044,9.17391954140649,-0.12991954140648865,0.06275053741427072,0.13871528986249082,0.17423973794656966,0.20402873033746083,0.23688756952264,8.887,8.74520626471491
9.007,9.18997031425939,-0.18297031425939103,-0.12991954140648865,0.06275053741427072,0.13871528986249082,0.17423973794656966,0.20402873033746083,9.169,9.07512880881701
9.071,9.33038113761217,-0.25938113761216997,-0.18297031425939103,-0.12991954140648865,0.06275053741427072,0.13871528986249082,0.17423973794656966,8.912,8.82933190022862
8.871,9.16433241205173,-0.2933324120517291,-0.25938113761216997,-0.18297031425939103,-0.12991954140648865,0.06275053741427072,0.13871528986249082,8.849,8.78991708465554
8.874,8.60832565598662,0.2656743440133802,-0.2933324120517291,-0.25938113761216997,-0.18297031425939103,-0.12991954140648865,0.06275053741427072,8.647,8.61936909270823
8.887,8.74520626471491,0.14179373528509132,0.2656743440133802,-0.2933324120517291,-0.25938113761216997,-0.18297031425939103,-0.12991954140648865,8.627,8.45634353567407
9.169,9.07512880881701,0.09387119118299125,0.14179373528509132,0.2656743440133802,-0.2933324120517291,-0.25938113761216997,-0.18297031425939103,8.993,8.98274849012181
8.912,8.82933190022862,0.08266809977138045,0.09387119118299125,0.14179373528509132,0.2656743440133802,-0.2933324120517291,-0.25938113761216997,9.369,9.38256935203194
8.849,8.78991708465554,0.05908291534445986,0.08266809977138045,0.09387119118299125,0.14179373528509132,0.2656743440133802,-0.2933324120517291,9.324,9.21449278329409
8.647,8.61936909270823,0.027630907291770868,0.05908291534445986,0.08266809977138045,0.09387119118299125,0.14179373528509132,0.2656743440133802,9.285,9.04231002832088
8.627,8.45634353567407,0.17065646432592985,0.027630907291770868,0.05908291534445986,0.08266809977138045,0.09387119118299125,0.14179373528509132,8.741,8.59719282082779
8.993,8.98274849012181,0.01025150987818968,0.17065646432592985,0.027630907291770868,0.05908291534445986,0.08266809977138045,0.09387119118299125,8.47,8.36048998532774
9.369,9.38256935203194,-0.013569352031939985,0.01025150987818968,0.17065646432592985,0.027630907291770868,0.05908291534445986,0.08266809977138045,8.265,8.04147814515303
9.324,9.21449278329409,0.10950721670590902,-0.013569352031939985,0.01025150987818968,0.17065646432592985,0.027630907291770868,0.05908291534445986,8.544,8.48654724127342
9.285,9.04231002832088,0.24268997167911976,0.10950721670590902,-0.013569352031939985,0.01025150987818968,0.17065646432592985,0.027630907291770868,8.293,8.27312519193367
8.741,8.59719282082779,0.1438071791722102,0.24268997167911976,0.10950721670590902,-0.013569352031939985,0.01025150987818968,0.17065646432592985,7.849,7.94068584297267
8.47,8.36048998532774,0.10951001467226007,0.1438071791722102,0.24268997167911976,0.10950721670590902,-0.013569352031939985,0.01025150987818968,7.908,8.02911966424404
8.265,8.04147814515303,0.22352185484696996,0.10951001467226007,0.1438071791722102,0.24268997167911976,0.10950721670590902,-0.013569352031939985,7.744,7.6915207970792
8.544,8.48654724127342,0.057452758726579845,0.22352185484696996,0.10951001467226007,0.1438071791722102,0.24268997167911976,0.10950721670590902,7.575,7.49175452963456
8.293,8.27312519193367,0.01987480806633002,0.057452758726579845,0.22352185484696996,0.10951001467226007,0.1438071791722102,0.24268997167911976,7.218,7.03454055345139
7.849,7.94068584297267,-0.09168584297266946,0.01987480806633002,0.057452758726579845,0.22352185484696996,0.10951001467226007,0.1438071791722102,6.897,6.51646364349814
7.908,8.02911966424404,-0.12111966424404041,-0.09168584297266946,0.01987480806633002,0.057452758726579845,0.22352185484696996,0.10951001467226007,6.902,6.27301122598696
7.744,7.6915207970792,0.052479202920800105,-0.12111966424404041,-0.09168584297266946,0.01987480806633002,0.057452758726579845,0.22352185484696996,6.824,6.17638789367728
7.575,7.49175452963456,0.08324547036544061,0.052479202920800105,-0.12111966424404041,-0.09168584297266946,0.01987480806633002,0.057452758726579845,6.935,6.33990650697786
7.218,7.03454055345139,0.18345944654860968,0.08324547036544061,0.052479202920800105,-0.12111966424404041,-0.09168584297266946,0.01987480806633002,6.922,6.2872078343058
6.897,6.51646364349814,0.38053635650186024,0.18345944654860968,0.08324547036544061,0.052479202920800105,-0.12111966424404041,-0.09168584297266946,7.287,6.56441805711946
6.902,6.27301122598696,0.62898877401304,0.38053635650186024,0.18345944654860968,0.08324547036544061,0.052479202920800105,-0.12111966424404041,7.283,6.5978325997202
6.824,6.17638789367728,0.64761210632272,0.62898877401304,0.38053635650186024,0.18345944654860968,0.08324547036544061,0.052479202920800105,7.259,6.566215921111
6.935,6.33990650697786,0.5950934930221399,0.64761210632272,0.62898877401304,0.38053635650186024,0.18345944654860968,0.08324547036544061,7.279,6.55542020677654
6.922,6.2872078343058,0.6347921656941997,0.5950934930221399,0.64761210632272,0.62898877401304,0.38053635650186024,0.18345944654860968,7.144,6.57239123758829
7.287,6.56441805711946,0.7225819428805398,0.6347921656941997,0.5950934930221399,0.64761210632272,0.62898877401304,0.38053635650186024,7.009,6.58936226840004
7.283,6.5978325997202,0.6851674002798003,0.7225819428805398,0.6347921656941997,0.5950934930221399,0.64761210632272,0.62898877401304,6.874,6.08577609444843
7.259,6.566215921111,0.6927840788890007,0.6851674002798003,0.7225819428805398,0.6347921656941997,0.5950934930221399,0.64761210632272,6.649,5.74637322141468
7.279,6.55542020677654,0.7235797932234602,0.6927840788890007,0.6851674002798003,0.7225819428805398,0.6347921656941997,0.5950934930221399,6.907,5.95977752755314
7.144,6.57239123758829,0.5716087624117101,0.7235797932234602,0.6927840788890007,0.6851674002798003,0.7225819428805398,0.6347921656941997,6.994,6.02198792097451
7.009,6.58936226840004,0.41963773159996,0.5716087624117101,0.7235797932234602,0.6927840788890007,0.6851674002798003,0.7225819428805398,6.618,5.39060292762821
6.874,6.08577609444843,0.7882239055515701,0.41963773159996,0.5716087624117101,0.7235797932234602,0.6927840788890007,0.6851674002798003,6.315,5.40371924796124
6.649,5.74637322141468,0.9026267785853204,0.7882239055515701,0.41963773159996,0.5716087624117101,0.7235797932234602,0.6927840788890007,6.226,5.60961510901832
6.907,5.95977752755314,0.9472224724468603,0.9026267785853204,0.7882239055515701,0.41963773159996,0.5716087624117101,0.7235797932234602,6.057,5.39935851503054
6.994,6.02198792097451,0.9720120790254896,0.9472224724468603,0.9026267785853204,0.7882239055515701,0.41963773159996,0.5716087624117101,5.77,4.97434060122155
6.618,5.39060292762821,1.2273970723717902,0.9720120790254896,0.9472224724468603,0.9026267785853204,0.7882239055515701,0.41963773159996,5.941,5.14579383764971
6.315,5.40371924796124,0.9112807520387607,1.2273970723717902,0.9720120790254896,0.9472224724468603,0.9026267785853204,0.7882239055515701,6.147,5.41836626062033
6.226,5.60961510901832,0.6163848909816796,0.9112807520387607,1.2273970723717902,0.9720120790254896,0.9472224724468603,0.9026267785853204,6.014,5.17908213054902
6.057,5.39935851503054,0.6576414849694601,0.6163848909816796,0.9112807520387607,1.2273970723717902,0.9720120790254896,0.9472224724468603,6.221,5.44019005698297
5.77,4.97434060122155,0.7956593987784499,0.6576414849694601,0.6163848909816796,0.9112807520387607,1.2273970723717902,0.9720120790254896,5.843,5.15666564302044
5.941,5.14579383764971,0.79520616235029,0.7956593987784499,0.6576414849694601,0.6163848909816796,0.9112807520387607,1.2273970723717902,5.74,5.374246766984
6.147,5.41836626062033,0.7286337393796698,0.79520616235029,0.7956593987784499,0.6576414849694601,0.6163848909816796,0.9112807520387607,5.674,5.31877367181902
6.014,5.17908213054902,0.8349178694509805,0.7286337393796698,0.79520616235029,0.7956593987784499,0.6576414849694601,0.6163848909816796,5.763,5.33469102944689
6.221,5.44019005698297,0.7808099430170303,0.8349178694509805,0.7286337393796698,0.79520616235029,0.7956593987784499,0.6576414849694601,5.847,5.4427884123247
5.843,5.15666564302044,0.6863343569795601,0.7808099430170303,0.8349178694509805,0.7286337393796698,0.79520616235029,0.7956593987784499,5.831,5.46091513972771
5.74,5.374246766984,0.36575323301600005,0.6863343569795601,0.7808099430170303,0.8349178694509805,0.7286337393796698,0.79520616235029,5.707,5.17460640802539
5.674,5.31877367181902,0.3552263281809802,0.36575323301600005,0.6863343569795601,0.7808099430170303,0.8349178694509805,0.7286337393796698,5.313,4.70399563244276
5.763,5.33469102944689,0.42830897055311024,0.3552263281809802,0.36575323301600005,0.6863343569795601,0.7808099430170303,0.8349178694509805,5.119,4.63237588289487
5.847,5.4427884123247,0.4042115876753005,0.42830897055311024,0.3552263281809802,0.36575323301600005,0.6863343569795601,0.7808099430170303,5.265,4.83764800218378
5.831,5.46091513972771,0.37008486027229015,0.4042115876753005,0.42830897055311024,0.3552263281809802,0.36575323301600005,0.6863343569795601,5.218,4.80711434128365
5.707,5.17460640802539,0.5323935919746097,0.37008486027229015,0.4042115876753005,0.42830897055311024,0.3552263281809802,0.36575323301600005,4.922,4.39491008973965
5.313,4.70399563244276,0.6090043675572394,0.5323935919746097,0.37008486027229015,0.4042115876753005,0.42830897055311024,0.3552263281809802,4.612,4.27407718292558
5.119,4.63237588289487,0.48662411710513,0.6090043675572394,0.5323935919746097,0.37008486027229015,0.4042115876753005,0.42830897055311024,4.462,4.10130685501757
5.265,4.83764800218378,0.4273519978162197,0.48662411710513,0.6090043675572394,0.5323935919746097,0.37008486027229015,0.4042115876753005,3.824,3.53029890469854
5.218,4.80711434128365,0.4108856587163503,0.4273519978162197,0.48662411710513,0.6090043675572394,0.5323935919746097,0.37008486027229015,3.889,3.60168833384516
4.922,4.39491008973965,0.5270899102603499,0.4108856587163503,0.4273519978162197,0.48662411710513,0.6090043675572394,0.5323935919746097,4.794,3.60911249872044
4.612,4.27407718292558,0.3379228170744204,0.5270899102603499,0.4108856587163503,0.4273519978162197,0.48662411710513,0.6090043675572394,4.123,3.76220561640564
4.462,4.10130685501757,0.36069314498243,0.3379228170744204,0.5270899102603499,0.4108856587163503,0.4273519978162197,0.48662411710513,3.695,3.37510901832327
3.824,3.53029890469854,0.29370109530146005,0.36069314498243,0.3379228170744204,0.5270899102603499,0.4108856587163503,0.4273519978162197,3.509,3.16445900296857
3.889,3.60168833384516,0.2873116661548396,0.29370109530146005,0.36069314498243,0.3379228170744204,0.5270899102603499,0.4108856587163503,4.385,3.65293991196642
4.794,3.60911249872044,1.1848875012795594,0.2873116661548396,0.29370109530146005,0.36069314498243,0.3379228170744204,0.5270899102603499,4.053,3.3654959565974
4.123,3.76220561640564,0.3607943835943601,1.1848875012795594,0.2873116661548396,0.29370109530146005,0.36069314498243,0.3379228170744204,4.852,4.1816641075511
3.695,3.37510901832327,0.3198909816767297,0.3607943835943601,1.1848875012795594,0.2873116661548396,0.29370109530146005,0.36069314498243,5.331,4.63994267581124
3.509,3.16445900296857,0.3445409970314297,0.3198909816767297,0.3607943835943601,1.1848875012795594,0.2873116661548396,0.29370109530146005,5.392,4.84725594567851
4.385,3.65293991196642,0.7320600880335797,0.3445409970314297,0.3198909816767297,0.3607943835943601,1.1848875012795594,0.2873116661548396,5.708,5.31627699866926
4.053,3.3654959565974,0.6875040434025999,0.7320600880335797,0.3445409970314297,0.3198909816767297,0.3607943835943601,1.1848875012795594,5.249,4.90380728153683
4.852,4.1816641075511,0.6703358924489002,0.6875040434025999,0.7320600880335797,0.3445409970314297,0.3198909816767297,0.3607943835943601,4.806,4.4563005425325
5.331,4.63994267581124,0.6910573241887601,0.6703358924489002,0.6875040434025999,0.7320600880335797,0.3445409970314297,0.3198909816767297,4.802,4.53445593202989
5.392,4.84725594567851,0.5447440543214901,0.6910573241887601,0.6703358924489002,0.6875040434025999,0.7320600880335797,0.3445409970314297,4.988,4.83601903981984
5.708,5.31627699866926,0.3917230013307398,0.5447440543214901,0.6910573241887601,0.6703358924489002,0.6875040434025999,0.7320600880335797,5.273,5.30543829119323
5.249,4.90380728153683,0.3451927184631698,0.3917230013307398,0.5447440543214901,0.6910573241887601,0.6703358924489002,0.6875040434025999,5.516,5.44447333401576
4.806,4.4563005425325,0.34969945746749964,0.3451927184631698,0.3917230013307398,0.5447440543214901,0.6910573241887601,0.6703358924489002,5.261,5.03167263793633
4.802,4.53445593202989,0.26754406797010954,0.34969945746749964,0.3451927184631698,0.3917230013307398,0.5447440543214901,0.6910573241887601,5.209,5.08118947691678
4.988,4.83601903981984,0.15198096018016027,0.26754406797010954,0.34969945746749964,0.3451927184631698,0.3917230013307398,0.5447440543214901,5.451,5.30666905517453
5.273,5.30543829119323,-0.032438291193230384,0.15198096018016027,0.26754406797010954,0.34969945746749964,0.3451927184631698,0.3917230013307398,5.615,5.43794451837445
5.516,5.44447333401576,0.07152666598423973,-0.032438291193230384,0.15198096018016027,0.26754406797010954,0.34969945746749964,0.3451927184631698,5.495,5.22205548162555
5.261,5.03167263793633,0.22932736206367021,0.07152666598423973,-0.032438291193230384,0.15198096018016027,0.26754406797010954,0.34969945746749964,5.829,5.66485822499744
5.209,5.08118947691678,0.1278105230832196,0.22932736206367021,0.07152666598423973,-0.032438291193230384,0.15198096018016027,0.26754406797010954,5.663,5.51291636810318
5.451,5.30666905517453,0.1443309448254695,0.1278105230832196,0.22932736206367021,0.07152666598423973,-0.032438291193230384,0.15198096018016027,5.256,5.14746784044767
5.615,5.43794451837445,0.1770554816255503,0.1443309448254695,0.1278105230832196,0.22932736206367021,0.07152666598423973,-0.032438291193230384,5.105,5.22089057221824
5.495,5.22205548162555,0.2729445183744499,0.1770554816255503,0.1443309448254695,0.1278105230832196,0.22932736206367021,0.07152666598423973,5.839,5.96089091343365
5.829,5.66485822499744,0.16414177500255978,0.2729445183744499,0.1770554816255503,0.1443309448254695,0.1278105230832196,0.22932736206367021,6.163,6.10788958269355
5.663,5.51291636810318,0.1500836318968206,0.16414177500255978,0.2729445183744499,0.1770554816255503,0.1443309448254695,0.1278105230832196,5.863,5.94535366977173
5.256,5.14746784044767,0.10853215955232987,0.1500836318968206,0.16414177500255978,0.2729445183744499,0.1770554816255503,0.1443309448254695,5.944,5.81508035622889
5.105,5.22089057221824,-0.11589057221823929,0.10853215955232987,0.1500836318968206,0.16414177500255978,0.2729445183744499,0.1770554816255503,6.031,5.72083666018357
5.839,5.96089091343365,-0.12189091343364922,-0.11589057221823929,0.10853215955232987,0.1500836318968206,0.16414177500255978,0.2729445183744499,6.096,5.73924727880711
6.163,6.10788958269355,0.05511041730644983,-0.12189091343364922,-0.11589057221823929,0.10853215955232987,0.1500836318968206,0.16414177500255978,6.124,5.89416146313167
5.863,5.94535366977173,-0.08235366977172998,0.05511041730644983,-0.12189091343364922,-0.11589057221823929,0.10853215955232987,0.1500836318968206,5.937,5.72266113897704
5.944,5.81508035622889,0.12891964377110998,-0.08235366977172998,0.05511041730644983,-0.12189091343364922,-0.11589057221823929,0.10853215955232987,5.757,5.52981164909407
6.031,5.72083666018357,0.3101633398164294,0.12891964377110998,-0.08235366977172998,0.05511041730644983,-0.12189091343364922,-0.11589057221823929,5.475,5.20688606817484
6.096,5.73924727880711,0.3567527211928905,0.3101633398164294,0.12891964377110998,-0.08235366977172998,0.05511041730644983,-0.12189091343364922,5.11,4.67455147234449
6.124,5.89416146313167,0.22983853686832934,0.3567527211928905,0.3101633398164294,0.12891964377110998,-0.08235366977172998,0.05511041730644983,5.085,4.85840106459208
5.937,5.72266113897704,0.21433886102296018,0.22983853686832934,0.3567527211928905,0.3101633398164294,0.12891964377110998,-0.08235366977172998,5.226,5.11901695840584
5.757,5.52981164909407,0.22718835090593004,0.21433886102296018,0.22983853686832934,0.3567527211928905,0.3101633398164294,0.12891964377110998,5.058,4.88626471491453
5.475,5.20688606817484,0.26811393182515975,0.22718835090593004,0.21433886102296018,0.22983853686832934,0.3567527211928905,0.3101633398164294,5.114,5.03473231651141
5.11,4.67455147234449,0.43544852765551045,0.26811393182515975,0.22718835090593004,0.21433886102296018,0.22983853686832934,0.3567527211928905,4.732,4.60702835500051
5.085,4.85840106459208,0.2265989354079201,0.43544852765551045,0.26811393182515975,0.22718835090593004,0.21433886102296018,0.22983853686832934,4.792,4.7883137134473
5.226,5.11901695840584,0.10698304159415972,0.2265989354079201,0.43544852765551045,0.26811393182515975,0.22718835090593004,0.21433886102296018,4.829,4.89992834476405
5.058,4.88626471491453,0.17173528508546987,0.10698304159415972,0.2265989354079201,0.43544852765551045,0.26811393182515975,0.22718835090593004,4.984,5.13510424130754
5.114,5.03473231651141,0.07926768348858992,0.17173528508546987,0.10698304159415972,0.2265989354079201,0.43544852765551045,0.26811393182515975,5.011,5.08506295424301
4.732,4.60702835500051,0.12497164499949065,0.07926768348858992,0.17173528508546987,0.10698304159415972,0.2265989354079201,0.43544852765551045,4.787,4.82753915446822
4.792,4.7883137134473,0.003686286552699869,0.12497164499949065,0.07926768348858992,0.17173528508546987,0.10698304159415972,0.2265989354079201,4.958,4.96644658272768
