hub1_CLOSE-0,hub2_CLOSE-0,hub1_hub2_diff-0,hub1_hub2_diff-1,hub1_hub2_diff-2,hub1_hub2_diff-3,hub1_hub2_diff-4,hub1_hub2_diff-5,the,nbp
19.608,18.935583990173,0.6724160098269998,0.6680368853856997,0.6559743860965987,0.6439118868074978,0.6318493875183009,0.6069521957212025,20.01,19.1804005868905
19.335,18.5598252977104,0.7751747022896005,0.6724160098269998,0.6680368853856997,0.6559743860965987,0.6439118868074978,0.6318493875183009,20.575,19.8021506807247
19.244,18.4149390930494,0.8290609069505983,0.7751747022896005,0.6724160098269998,0.6680368853856997,0.6559743860965987,0.6439118868074978,20.929,20.1531733033064
19.953,19.3360794349473,0.6169205650526983,0.8290609069505983,0.7751747022896005,0.6724160098269998,0.6680368853856997,0.6559743860965987,21.269,20.8007534036237
19.95,19.0788207595455,0.8711792404544987,0.6169205650526983,0.8290609069505983,0.7751747022896005,0.6724160098269998,0.6680368853856997,21.428,20.8688292899307
20.01,19.1804005868905,0.8295994131095021,0.8711792404544987,0.6169205650526983,0.8290609069505983,0.7751747022896005,0.6724160098269998,21.436,20.8472016924284
20.575,19.8021506807247,0.7728493192752985,0.8295994131095021,0.8711792404544987,0.6169205650526983,0.8290609069505983,0.7751747022896005,21.661,21.163945814993
20.929,20.1531733033064,0.7758266966935992,0.7728493192752985,0.8295994131095021,0.8711792404544987,0.6169205650526983,0.8290609069505983,20.364,19.8556849899341
21.269,20.8007534036237,0.46824659637630006,0.7758266966935992,0.7728493192752985,0.8295994131095021,0.8711792404544987,0.6169205650526983,20.272,20.2616562595967
21.428,20.8688292899307,0.5591707100692993,0.46824659637630006,0.7758266966935992,0.7728493192752985,0.8295994131095021,0.8711792404544987,21.68,21.5127443955369
21.436,20.8472016924284,0.5887983075716008,0.5591707100692993,0.46824659637630006,0.7758266966935992,0.7728493192752985,0.8295994131095021,21.83,21.5608946668032
21.661,21.163945814993,0.49705418500700205,0.5887983075716008,0.5591707100692993,0.46824659637630006,0.7758266966935992,0.7728493192752985,22.81,22.7178793462313
20.364,19.8556849899341,0.5083150100658997,0.49705418500700205,0.5887983075716008,0.5591707100692993,0.46824659637630006,0.7758266966935992,23.542,23.6113174326953
20.272,20.2616562595967,0.010343740403300217,0.5083150100658997,0.49705418500700205,0.5887983075716008,0.5591707100692993,0.46824659637630006,24.196,23.5501381922408
21.68,21.5127443955369,0.16725560446310084,0.010343740403300217,0.5083150100658997,0.49705418500700205,0.5887983075716008,0.5591707100692993,23.425,23.4889589517863
21.83,21.5608946668032,0.26910533319679786,0.16725560446310084,0.010343740403300217,0.5083150100658997,0.49705418500700205,0.5887983075716008,24.131,24.3835738901969
22.81,22.7178793462313,0.09212065376869916,0.26910533319679786,0.16725560446310084,0.010343740403300217,0.5083150100658997,0.49705418500700205,24.7,24.4416265738561
23.542,23.6113174326953,-0.06931743269529989,0.09212065376869916,0.26910533319679786,0.16725560446310084,0.010343740403300217,0.5083150100658997,24.122,24.0265124373017
24.196,23.5501381922408,0.6458618077592,-0.06931743269529989,0.09212065376869916,0.26910533319679786,0.16725560446310084,0.010343740403300217,25.425,25.4324854130413
23.425,23.4889589517863,-0.06395895178630084,0.6458618077592,-0.06931743269529989,0.09212065376869916,0.26910533319679786,0.16725560446310084,25.889,26.0581280922646
24.131,24.3835738901969,-0.25257389019689924,-0.06395895178630084,0.6458618077592,-0.06931743269529989,0.09212065376869916,0.26910533319679786,26.511,26.51082949466
24.7,24.4416265738561,0.2583734261438977,-0.25257389019689924,-0.06395895178630084,0.6458618077592,-0.06931743269529989,0.09212065376869916,26.374,26.5515323984031
24.122,24.0265124373017,0.09548756269829894,0.2583734261438977,-0.25257389019689924,-0.06395895178630084,0.6458618077592,-0.06931743269529989,26.806,27.2148524243355
25.425,25.4324854130413,-0.007485413041298017,0.09548756269829894,0.2583734261438977,-0.25257389019689924,-0.06395895178630084,0.6458618077592,26.334,26.6837055993449
25.889,26.0581280922646,-0.16912809226460013,-0.007485413041298017,0.09548756269829894,0.2583734261438977,-0.25257389019689924,-0.06395895178630084,24.813,25.0281229740335
26.511,26.51082949466,0.00017050533999807271,-0.16912809226460013,-0.007485413041298017,0.09548756269829894,0.2583734261438977,-0.25257389019689924,22.581,22.8323755416795
26.374,26.5515323984031,-0.17753239840310187,0.00017050533999807271,-0.16912809226460013,-0.007485413041298017,0.09548756269829894,0.2583734261438977,24.463,24.7384235848091
26.806,27.2148524243355,-0.4088524243354996,-0.17753239840310187,0.00017050533999807271,-0.16912809226460013,-0.007485413041298017,0.09548756269829894,24.508,24.8673641109633
26.334,26.6837055993449,-0.349705599344901,-0.4088524243354996,-0.17753239840310187,0.00017050533999807271,-0.16912809226460013,-0.007485413041298017,24.566,24.6669031289453
24.813,25.0281229740335,-0.2151229740335019,-0.349705599344901,-0.4088524243354996,-0.17753239840310187,0.00017050533999807271,-0.16912809226460013,26.208,26.0592547855461
22.581,22.8323755416795,-0.2513755416795007,-0.2151229740335019,-0.349705599344901,-0.4088524243354996,-0.17753239840310187,0.00017050533999807271,26.339,26.210491008974
24.463,24.7384235848091,-0.2754235848091007,-0.2513755416795007,-0.2151229740335019,-0.349705599344901,-0.4088524243354996,-0.17753239840310187,25.166,24.9789565632784
24.508,24.8673641109633,-0.3593641109633019,-0.2754235848091007,-0.2513755416795007,-0.2151229740335019,-0.349705599344901,-0.4088524243354996,24.85,24.0964220152182
24.566,24.6669031289453,-0.10090312894530129,-0.3593641109633019,-0.2754235848091007,-0.2513755416795007,-0.2151229740335019,-0.349705599344901,25.371,24.6490254887911
26.208,26.0592547855461,0.14874521445389988,-0.10090312894530129,-0.3593641109633019,-0.2754235848091007,-0.2513755416795007,-0.2151229740335019,26.177,25.2016289623639
26.339,26.210491008974,0.1285089910259991,0.14874521445389988,-0.10090312894530129,-0.3593641109633019,-0.2754235848091007,-0.2513755416795007,25.877,24.7917094892005
25.166,24.9789565632784,0.18704343672160206,0.1285089910259991,0.14874521445389988,-0.10090312894530129,-0.3593641109633019,-0.2754235848091007,25.877,24.8713863582079
24.85,24.0964220152182,0.7535779847818027,0.18704343672160206,0.1285089910259991,0.14874521445389988,-0.10090312894530129,-0.3593641109633019,25.958,24.8982686730133
25.371,24.6490254887911,0.7219745112088987,0.7535779847818027,0.18704343672160206,0.1285089910259991,0.14874521445389988,-0.10090312894530129,26.641,25.5759204285666
26.177,25.2016289623639,0.9753710376361013,0.7219745112088987,0.7535779847818027,0.18704343672160206,0.1285089910259991,0.14874521445389988,27.941,26.874568533115
25.877,24.7917094892005,1.0852905107994992,0.9753710376361013,0.7219745112088987,0.7535779847818027,0.18704343672160206,0.1285089910259991,28.488,27.3996591258061
25.877,24.8713863582079,1.005613641792099,1.0852905107994992,0.9753710376361013,0.7219745112088987,0.7535779847818027,0.18704343672160206,28.906,27.9134404749718
25.958,24.8982686730133,1.0597313269867001,1.005613641792099,1.0852905107994992,0.9753710376361013,0.7219745112088987,0.7535779847818027,27.845,26.8651584945576
26.641,25.5759204285666,1.0650795714333974,1.0597313269867001,1.005613641792099,1.0852905107994992,0.9753710376361013,0.7219745112088987,28.803,27.8959780939707
27.941,26.874568533115,1.0664314668849997,1.0650795714333974,1.0597313269867001,1.005613641792099,1.0852905107994992,0.9753710376361013,28.129,27.2876254819668
28.488,27.3996591258061,1.0883408741939,1.0664314668849997,1.0650795714333974,1.0597313269867001,1.005613641792099,1.0852905107994992,27.952,27.2080717917221
28.906,27.9134404749718,0.9925595250281987,1.0883408741939,1.0664314668849997,1.0650795714333974,1.0597313269867001,1.005613641792099,28.211,27.4702098474767
27.845,26.8651584945576,0.9798415054423977,0.9925595250281987,1.0883408741939,1.0664314668849997,1.0650795714333974,1.0597313269867001,29.284,28.531512266694
28.803,27.8959780939707,0.9070219060292999,0.9798415054423977,0.9925595250281987,1.0883408741939,1.0664314668849997,1.0650795714333974,29.711,28.9298638550517
28.129,27.2876254819668,0.8413745180332022,0.9070219060292999,0.9798415054423977,0.9925595250281987,1.0883408741939,1.0664314668849997,30.758,29.8731002832088
27.952,27.2080717917221,0.7439282082779002,0.8413745180332022,0.9070219060292999,0.9798415054423977,0.9925595250281987,1.0883408741939,31.553,30.7027979663562
28.211,27.4702098474767,0.7407901525232994,0.7439282082779002,0.8413745180332022,0.9070219060292999,0.9798415054423977,0.9925595250281987,32.317,31.3685689425735
29.284,28.531512266694,0.7524877333059976,0.7407901525232994,0.7439282082779002,0.8413745180332022,0.9070219060292999,0.9798415054423977,32.243,31.6799822567987
29.711,28.9298638550517,0.7811361449482987,0.7524877333059976,0.7407901525232994,0.7439282082779002,0.8413745180332022,0.9070219060292999,32.103,31.6042447196915
30.758,29.8731002832088,0.8848997167911996,0.7811361449482987,0.7524877333059976,0.7407901525232994,0.7439282082779002,0.8413745180332022,33.46,32.8453724366192
31.553,30.7027979663562,0.8502020336438001,0.8848997167911996,0.7811361449482987,0.7524877333059976,0.7407901525232994,0.7439282082779002,34.612,34.1727850001706
32.317,31.3685689425735,0.9484310574265002,0.8502020336438001,0.8848997167911996,0.7811361449482987,0.7524877333059976,0.7407901525232994,36.205,35.5147241273416
32.243,31.6799822567987,0.5630177432013035,0.9484310574265002,0.8502020336438001,0.8848997167911996,0.7811361449482987,0.7524877333059976,35.874,35.3398949056539
32.103,31.6042447196915,0.4987552803085009,0.5630177432013035,0.9484310574265002,0.8502020336438001,0.8848997167911996,0.7811361449482987,37.903,37.1200532296038
33.46,32.8453724366192,0.6146275633808003,0.4987552803085009,0.5630177432013035,0.9484310574265002,0.8502020336438001,0.8848997167911996,34.251,33.2626423721295
34.612,34.1727850001706,0.43921499982940304,0.6146275633808003,0.4987552803085009,0.5630177432013035,0.9484310574265002,0.8502020336438001,32.229,31.6303613471184
36.205,35.5147241273416,0.6902758726583968,0.43921499982940304,0.6146275633808003,0.4987552803085009,0.5630177432013035,0.9484310574265002,33.094,32.6166922578224
35.874,35.3398949056539,0.5341050943461028,0.6902758726583968,0.43921499982940304,0.6146275633808003,0.4987552803085009,0.5630177432013035,36.625,35.9133940696762
37.903,37.1200532296038,0.782946770396201,0.5341050943461028,0.6902758726583968,0.43921499982940304,0.6146275633808003,0.4987552803085009,34.486,33.8376469785376
34.251,33.2626423721295,0.9883576278704993,0.782946770396201,0.5341050943461028,0.6902758726583968,0.43921499982940304,0.6146275633808003,35.333,34.8395659739994
32.229,31.6303613471184,0.5986386528816006,0.9883576278704993,0.782946770396201,0.5341050943461028,0.6902758726583968,0.43921499982940304,34.801,34.0933002354386
33.094,32.6166922578224,0.47730774217760086,0.5986386528816006,0.9883576278704993,0.782946770396201,0.5341050943461028,0.6902758726583968,34.002,33.1958368307913
36.625,35.9133940696762,0.7116059303237989,0.47730774217760086,0.5986386528816006,0.9883576278704993,0.782946770396201,0.5341050943461028,34.669,34.0088306547924
34.486,33.8376469785376,0.6483530214623983,0.7116059303237989,0.47730774217760086,0.5986386528816006,0.9883576278704993,0.782946770396201,35.787,34.9424731292865
35.333,34.8395659739994,0.4934340260005996,0.6483530214623983,0.7116059303237989,0.47730774217760086,0.5986386528816006,0.9883576278704993,35.192,34.588059166752
34.801,34.0933002354386,0.7076997645614043,0.4934340260005996,0.6483530214623983,0.7116059303237989,0.47730774217760086,0.5986386528816006,35.847,35.5666100249087
34.002,33.1958368307913,0.8061631692087019,0.7076997645614043,0.4934340260005996,0.6483530214623983,0.7116059303237989,0.47730774217760086,36.193,35.7869314498243
34.669,34.0088306547924,0.6601693452075992,0.8061631692087019,0.7076997645614043,0.4934340260005996,0.6483530214623983,0.7116059303237989,35.645,35.2558951786263
35.787,34.9424731292865,0.8445268707135014,0.6601693452075992,0.8061631692087019,0.7076997645614043,0.4934340260005996,0.6483530214623983,36.863,37.1426942368717
35.192,34.588059166752,0.6039408332480036,0.8445268707135014,0.6601693452075992,0.8061631692087019,0.7076997645614043,0.4934340260005996,37.65,38.3820237485925
35.847,35.5666100249087,0.28038997509130326,0.6039408332480036,0.8445268707135014,0.6601693452075992,0.8061631692087019,0.7076997645614043,39.672,40.3968741256355
36.193,35.7869314498243,0.40606855017569643,0.28038997509130326,0.6039408332480036,0.8445268707135014,0.6601693452075992,0.8061631692087019,41.158,41.904957859897
35.645,35.2558951786263,0.3891048213737065,0.40606855017569643,0.28038997509130326,0.6039408332480036,0.8445268707135014,0.6601693452075992,40.571,41.4653069232607
36.863,37.1426942368717,-0.27969423687169837,0.3891048213737065,0.40606855017569643,0.28038997509130326,0.6039408332480036,0.8445268707135014,42.086,42.8464776333299
37.65,38.3820237485925,-0.7320237485925034,-0.27969423687169837,0.3891048213737065,0.40606855017569643,0.28038997509130326,0.6039408332480036,41.031,41.8438512983246
39.672,40.3968741256355,-0.7248741256355018,-0.7320237485925034,-0.27969423687169837,0.3891048213737065,0.40606855017569643,0.28038997509130326,42.013,42.7979158562801
41.158,41.904957859897,-0.7469578598970017,-0.7248741256355018,-0.7320237485925034,-0.27969423687169837,0.3891048213737065,0.40606855017569643,42.709,43.5840229296755
40.571,41.4653069232607,-0.8943069232607002,-0.7469578598970017,-0.7248741256355018,-0.7320237485925034,-0.27969423687169837,0.3891048213737065,43.011,43.448986249019
42.086,42.8464776333299,-0.7604776333298986,-0.8943069232607002,-0.7469578598970017,-0.7248741256355018,-0.7320237485925034,-0.27969423687169837,42.657,43.1799529122735
41.031,41.8438512983246,-0.8128512983246026,-0.7604776333298986,-0.8943069232607002,-0.7469578598970017,-0.7248741256355018,-0.7320237485925034,44.52,44.9366806564985
42.013,42.7979158562801,-0.7849158562801009,-0.8128512983246026,-0.7604776333298986,-0.8943069232607002,-0.7469578598970017,-0.7248741256355018,45.879,46.1128474425905
42.709,43.5840229296755,-0.8750229296754952,-0.7849158562801009,-0.8128512983246026,-0.7604776333298986,-0.8943069232607002,-0.7469578598970017,45.882,45.6951127716928
43.011,43.448986249019,-0.43798624901899785,-0.8750229296754952,-0.7849158562801009,-0.8128512983246026,-0.7604776333298986,-0.8943069232607002,44.644,44.4891875661105
42.657,43.1799529122735,-0.522952912273503,-0.43798624901899785,-0.8750229296754952,-0.7849158562801009,-0.8128512983246026,-0.7604776333298986,47.565,47.754812843348
44.52,44.9366806564985,-0.4166806564984995,-0.522952912273503,-0.43798624901899785,-0.8750229296754952,-0.7849158562801009,-0.8128512983246026,46.808,46.6846777220459
45.879,46.1128474425905,-0.23384744259050194,-0.4166806564984995,-0.522952912273503,-0.43798624901899785,-0.8750229296754952,-0.7849158562801009,45.137,44.7247360698809
45.882,45.6951127716928,0.1868872283071994,-0.23384744259050194,-0.4166806564984995,-0.522952912273503,-0.43798624901899785,-0.8750229296754952,39.86,39.7571460743167
44.644,44.4891875661105,0.1548124338894965,0.1868872283071994,-0.23384744259050194,-0.4166806564984995,-0.522952912273503,-0.43798624901899785,41.715,41.6187491043096
47.565,47.754812843348,-0.18981284334800108,0.1548124338894965,0.1868872283071994,-0.23384744259050194,-0.4166806564984995,-0.522952912273503,41.485,41.1262285460811
46.808,46.6846777220459,0.12332227795410233,-0.18981284334800108,0.1548124338894965,0.1868872283071994,-0.23384744259050194,-0.4166806564984995,44.23,44.3498618077592
45.137,44.7247360698809,0.4122639301191029,0.12332227795410233,-0.18981284334800108,0.1548124338894965,0.1868872283071994,-0.23384744259050194,44.832,45.209029583376
39.86,39.7571460743167,0.10285392568329854,0.4122639301191029,0.12332227795410233,-0.18981284334800108,0.1548124338894965,0.1868872283071994,45.309,45.7697956119698
41.715,41.6187491043096,0.09625089569040313,0.10285392568329854,0.4122639301191029,0.12332227795410233,-0.18981284334800108,0.1548124338894965,47.057,48.1246538369673
41.485,41.1262285460811,0.358771453918898,0.09625089569040313,0.10285392568329854,0.4122639301191029,0.12332227795410233,-0.18981284334800108,48.82,49.4391715289863
44.23,44.3498618077592,-0.11986180775920019,0.358771453918898,0.09625089569040313,0.10285392568329854,0.4122639301191029,0.12332227795410233,49.762,50.7536892210052
44.832,45.209029583376,-0.37702958337600023,-0.11986180775920019,0.358771453918898,0.09625089569040313,0.10285392568329854,0.4122639301191029,49.136,50.6824052274201
45.309,45.7697956119698,-0.46079561196980023,-0.37702958337600023,-0.11986180775920019,0.358771453918898,0.09625089569040313,0.10285392568329854,51.289,52.4585935100829
47.057,48.1246538369673,-1.0676538369672954,-0.46079561196980023,-0.37702958337600023,-0.11986180775920019,0.358771453918898,0.09625089569040313,51.3,51.909369775139
48.82,49.4391715289863,-0.6191715289862998,-1.0676538369672954,-0.46079561196980023,-0.37702958337600023,-0.11986180775920019,0.358771453918898,52.125,53.3245924181936
49.762,50.7536892210052,-0.9916892210052026,-0.6191715289862998,-1.0676538369672954,-0.46079561196980023,-0.37702958337600023,-0.11986180775920019,53.249,54.1718988637527
49.136,50.6824052274201,-1.5464052274200952,-0.9916892210052026,-0.6191715289862998,-1.0676538369672954,-0.46079561196980023,-0.37702958337600023,54.443,55.521843245641
51.289,52.4585935100829,-1.1695935100828976,-1.5464052274200952,-0.9916892210052026,-0.6191715289862998,-1.0676538369672954,-0.46079561196980023,56.17,56.749411403419
51.3,51.909369775139,-0.609369775139001,-1.1695935100828976,-1.5464052274200952,-0.9916892210052026,-0.6191715289862998,-1.0676538369672954,57.666,58.1295472071519
52.125,53.3245924181936,-1.1995924181936033,-0.609369775139001,-1.1695935100828976,-1.5464052274200952,-0.9916892210052026,-0.6191715289862998,61.233,61.2841280240216
53.249,54.1718988637527,-0.9228988637526996,-1.1995924181936033,-0.609369775139001,-1.1695935100828976,-1.5464052274200952,-0.9916892210052026,65.23,65.8516736615826
54.443,55.521843245641,-1.0788432456410035,-0.9228988637526996,-1.1995924181936033,-0.609369775139001,-1.1695935100828976,-1.5464052274200952,70.725,70.8365134609479
56.17,56.749411403419,-0.5794114034190017,-1.0788432456410035,-0.9228988637526996,-1.1995924181936033,-0.609369775139001,-1.1695935100828976,61.2,63.3314641553212
57.666,58.1295472071519,-0.46354720715190467,-0.5794114034190017,-1.0788432456410035,-0.9228988637526996,-1.1995924181936033,-0.609369775139001,64.917,65.0544511550142
61.233,61.2841280240216,-0.05112802402160099,-0.46354720715190467,-0.5794114034190017,-1.0788432456410035,-0.9228988637526996,-1.1995924181936033,75.044,75.3759579622616
65.23,65.8516736615826,-0.6216736615825909,-0.05112802402160099,-0.46354720715190467,-0.5794114034190017,-1.0788432456410035,-0.9228988637526996,73.775,73.958668577473
70.725,70.8365134609479,-0.11151346094790426,-0.6216736615825909,-0.05112802402160099,-0.46354720715190467,-0.5794114034190017,-1.0788432456410035,71.69,71.9446760159689
61.2,63.3314641553212,-2.131464155321197,-0.11151346094790426,-0.6216736615825909,-0.05112802402160099,-0.46354720715190467,-0.5794114034190017,69.47,69.5828515371754
64.917,65.0544511550142,-0.13745115501420457,-2.131464155321197,-0.11151346094790426,-0.6216736615825909,-0.05112802402160099,-0.46354720715190467,70.45,70.0930238509571
75.044,75.3759579622616,-0.3319579622615976,-0.13745115501420457,-2.131464155321197,-0.11151346094790426,-0.6216736615825909,-0.05112802402160099,77.101,76.0493622684
73.775,73.958668577473,-0.18366857747300003,-0.3319579622615976,-0.13745115501420457,-2.131464155321197,-0.11151346094790426,-0.6216736615825909,78.89,77.22
71.69,71.9446760159689,-0.2546760159688972,-0.18366857747300003,-0.3319579622615976,-0.13745115501420457,-2.131464155321197,-0.11151346094790426,85.74,84.9478759340772
69.47,69.5828515371754,-0.11285153717540197,-0.2546760159688972,-0.18366857747300003,-0.3319579622615976,-0.13745115501420457,-2.131464155321197,96.89,99.6937851025352
70.45,70.0930238509571,0.3569761490429073,-0.11285153717540197,-0.2546760159688972,-0.18366857747300003,-0.3319579622615976,-0.13745115501420457,94.18,96.2092885658716
77.101,76.0493622684,1.051637731599996,0.3569761490429073,-0.11285153717540197,-0.2546760159688972,-0.18366857747300003,-0.3319579622615976,96.765,98.2238359436312
78.89,77.22,1.6700000000000017,1.051637731599996,0.3569761490429073,-0.11285153717540197,-0.2546760159688972,-0.18366857747300003,116.2,117.816722284778
85.74,84.9478759340772,0.7921240659227919,1.6700000000000017,1.051637731599996,0.3569761490429073,-0.11285153717540197,-0.2546760159688972,109.59,109.643121097349
96.89,99.6937851025352,-2.803785102535201,0.7921240659227919,1.6700000000000017,1.051637731599996,0.3569761490429073,-0.11285153717540197,97.31,98.7250605657352
94.18,96.2092885658716,-2.029288565871596,-2.803785102535201,0.7921240659227919,1.6700000000000017,1.051637731599996,0.3569761490429073,87.31,89.1888023339134
96.765,98.2238359436312,-1.4588359436312004,-2.029288565871596,-2.803785102535201,0.7921240659227919,1.6700000000000017,1.051637731599996,85.44,86.9586399153786
116.2,117.816722284778,-1.6167222847779925,-1.4588359436312004,-2.029288565871596,-2.803785102535201,0.7921240659227919,1.6700000000000017,85.873,87.2865813628143
109.59,109.643121097349,-0.05312109734899195,-1.6167222847779925,-1.4588359436312004,-2.029288565871596,-2.803785102535201,0.7921240659227919,93.446,94.7681697205446
97.31,98.7250605657352,-1.4150605657352031,-0.05312109734899195,-1.6167222847779925,-1.4588359436312004,-2.029288565871596,-2.803785102535201,102.511,103.617111270345
87.31,89.1888023339134,-1.8788023339133986,-1.4150605657352031,-0.05312109734899195,-1.6167222847779925,-1.4588359436312004,-2.029288565871596,94.065,94.8491473026922
85.44,86.9586399153786,-1.5186399153785999,-1.8788023339133986,-1.4150605657352031,-0.05312109734899195,-1.6167222847779925,-1.4588359436312004,94.012,95.715098781861
85.873,87.2865813628143,-1.4135813628142984,-1.5186399153785999,-1.8788023339133986,-1.4150605657352031,-0.05312109734899195,-1.6167222847779925,90.65,91.3907585218548
93.446,94.7681697205446,-1.3221697205446077,-1.4135813628142984,-1.5186399153785999,-1.8788023339133986,-1.4150605657352031,-0.05312109734899195,93.832,94.6504875968199
102.511,103.617111270345,-1.1061112703450107,-1.3221697205446077,-1.4135813628142984,-1.5186399153785999,-1.8788023339133986,-1.4150605657352031,88.5,89.5964786569761
94.065,94.8491473026922,-0.7841473026922046,-1.1061112703450107,-1.3221697205446077,-1.4135813628142984,-1.5186399153785999,-1.8788023339133986,87.427,88.3253065820453
94.012,95.715098781861,-1.7030987818610015,-0.7841473026922046,-1.1061112703450107,-1.3221697205446077,-1.4135813628142984,-1.5186399153785999,89.492,90.3065779506602
90.65,91.3907585218548,-0.7407585218548007,-1.7030987818610015,-0.7841473026922046,-1.1061112703450107,-1.3221697205446077,-1.4135813628142984,88.6,89.764100044358
93.832,94.6504875968199,-0.8184875968199066,-0.7407585218548007,-1.7030987818610015,-0.7841473026922046,-1.1061112703450107,-1.3221697205446077,86.868,88.3399856689528
88.5,89.5964786569761,-1.0964786569761031,-0.8184875968199066,-0.7407585218548007,-1.7030987818610015,-0.7841473026922046,-1.1061112703450107,76.77,77.3288913911352
87.427,88.3253065820453,-0.8983065820452936,-1.0964786569761031,-0.8184875968199066,-0.7407585218548007,-1.7030987818610015,-0.7841473026922046,64.388,67.027443955369
89.492,90.3065779506602,-0.814577950660194,-0.8983065820452936,-1.0964786569761031,-0.8184875968199066,-0.7407585218548007,-1.7030987818610015,65.2,67.2634309209404
88.6,89.764100044358,-1.1641000443580083,-0.814577950660194,-0.8983065820452936,-1.0964786569761031,-0.8184875968199066,-0.7407585218548007,66.885,69.5142102569352
86.868,88.3399856689528,-1.4719856689528115,-1.1641000443580083,-0.814577950660194,-0.8983065820452936,-1.0964786569761031,-0.8184875968199066,76.188,79.10551062886
76.77,77.3288913911352,-0.5588913911352051,-1.4719856689528115,-1.1641000443580083,-0.814577950660194,-0.8983065820452936,-1.0964786569761031,73.3,75.5401719725663
64.388,67.027443955369,-2.6394439553689892,-0.5588913911352051,-1.4719856689528115,-1.1641000443580083,-0.814577950660194,-0.8983065820452936,73.838,76.2271163885761
65.2,67.2634309209404,-2.063430920940391,-2.6394439553689892,-0.5588913911352051,-1.4719856689528115,-1.1641000443580083,-0.814577950660194,78.55,81.0159961783874
66.885,69.5142102569352,-2.6292102569351954,-2.063430920940391,-2.6394439553689892,-0.5588913911352051,-1.4719856689528115,-1.1641000443580083,72.611,74.6561237929505
76.188,79.10551062886,-2.9175106288600006,-2.6292102569351954,-2.063430920940391,-2.6394439553689892,-0.5588913911352051,-1.4719856689528115,69.708,71.7107332719145
73.3,75.5401719725663,-2.2401719725663014,-2.9175106288600006,-2.6292102569351954,-2.063430920940391,-2.6394439553689892,-0.5588913911352051,74.45,77.0298703381445
73.838,76.2271163885761,-2.389116388576113,-2.2401719725663014,-2.9175106288600006,-2.6292102569351954,-2.063430920940391,-2.6394439553689892,75.3,77.6279455420207
78.55,81.0159961783874,-2.4659961783873996,-2.389116388576113,-2.2401719725663014,-2.9175106288600006,-2.6292102569351954,-2.063430920940391,79.95,82.4205155764834
72.611,74.6561237929505,-2.0451237929504913,-2.4659961783873996,-2.389116388576113,-2.2401719725663014,-2.9175106288600006,-2.6292102569351954,94.0,97.0789466680315
69.708,71.7107332719145,-2.002733271914508,-2.0451237929504913,-2.4659961783873996,-2.389116388576113,-2.2401719725663014,-2.9175106288600006,95.15,97.1143781349166
74.45,77.0298703381445,-2.5798703381445023,-2.002733271914508,-2.0451237929504913,-2.4659961783873996,-2.389116388576113,-2.2401719725663014,95.0,97.075347186679
75.3,77.6279455420207,-2.3279455420207,-2.5798703381445023,-2.002733271914508,-2.0451237929504913,-2.4659961783873996,-2.389116388576113,87.245,89.1986416214556
79.95,82.4205155764834,-2.4705155764833933,-2.3279455420207,-2.5798703381445023,-2.002733271914508,-2.0451237929504913,-2.4659961783873996,83.609,85.8889139113522
94.0,97.0789466680315,-3.078946668031506,-2.4705155764833933,-2.3279455420207,-2.5798703381445023,-2.002733271914508,-2.0451237929504913,90.375,92.9189425734466
95.15,97.1143781349166,-1.9643781349166005,-3.078946668031506,-2.4705155764833933,-2.3279455420207,-2.5798703381445023,-2.002733271914508,93.65,95.5068768553588
95.0,97.075347186679,-2.0753471866789965,-1.9643781349166005,-3.078946668031506,-2.4705155764833933,-2.3279455420207,-2.5798703381445023,93.557,94.7492216876514
87.245,89.1986416214556,-1.9536416214555885,-2.0753471866789965,-1.9643781349166005,-3.078946668031506,-2.4705155764833933,-2.3279455420207,87.833,89.356377657215
83.609,85.8889139113522,-2.27991391135221,-1.9536416214555885,-2.0753471866789965,-1.9643781349166005,-3.078946668031506,-2.4705155764833933,93.55,94.949178012079
90.375,92.9189425734466,-2.5439425734466,-2.27991391135221,-1.9536416214555885,-2.0753471866789965,-1.9643781349166005,-3.078946668031506,93.042,95.3825468318149
93.65,95.5068768553588,-1.8568768553587915,-2.5439425734466,-2.27991391135221,-1.9536416214555885,-2.0753471866789965,-1.9643781349166005,95.8,97.8553874500973
93.557,94.7492216876514,-1.1922216876513971,-1.8568768553587915,-2.5439425734466,-2.27991391135221,-1.9536416214555885,-2.0753471866789965,94.864,97.209373869724
87.833,89.356377657215,-1.5233776572150077,-1.1922216876513971,-1.8568768553587915,-2.5439425734466,-2.27991391135221,-1.9536416214555885,89.6,91.3350598833043
93.55,94.949178012079,-1.3991780120790054,-1.5233776572150077,-1.1922216876513971,-1.8568768553587915,-2.5439425734466,-2.27991391135221,90.4,92.2769413450712
93.042,95.3825468318149,-2.3405468318149047,-1.3991780120790054,-1.5233776572150077,-1.1922216876513971,-1.8568768553587915,-2.5439425734466,95.501,97.8434142013853
95.8,97.8553874500973,-2.0553874500972995,-2.3405468318149047,-1.3991780120790054,-1.5233776572150077,-1.1922216876513971,-1.8568768553587915,101.461,103.387616269151
94.864,97.209373869724,-2.345373869724,-2.0553874500972995,-2.3405468318149047,-1.3991780120790054,-1.5233776572150077,-1.1922216876513971,101.051,102.270970416624
89.6,91.3350598833043,-1.7350598833043023,-2.345373869724,-2.0553874500972995,-2.3405468318149047,-1.3991780120790054,-1.5233776572150077,106.323,107.485146893234
