hub1_CLOSE-0,hub2_CLOSE-0,hub1_hub2_diff-0,hub1_hub2_diff-1,hub1_hub2_diff-2,hub1_hub2_diff-3,hub1_hub2_diff-4,hub1_hub2_diff-5,ttf,the
19.781,20.111,-0.33000000000000185,-0.3460000000000001,-0.3619999999999983,-0.3780000000000001,-0.370000000000001,-0.2660000000000018,19.512,19.95
19.287,19.608,-0.3210000000000015,-0.33000000000000185,-0.3460000000000001,-0.3619999999999983,-0.3780000000000001,-0.370000000000001,19.682,20.01
18.991,19.335,-0.3440000000000012,-0.3210000000000015,-0.33000000000000185,-0.3460000000000001,-0.3619999999999983,-0.3780000000000001,20.26,20.575
18.938,19.244,-0.30600000000000094,-0.3440000000000012,-0.3210000000000015,-0.33000000000000185,-0.3460000000000001,-0.3619999999999983,20.538,20.929
19.65,19.953,-0.3030000000000008,-0.30600000000000094,-0.3440000000000012,-0.3210000000000015,-0.33000000000000185,-0.3460000000000001,20.941,21.269
19.512,19.95,-0.43799999999999883,-0.3030000000000008,-0.30600000000000094,-0.3440000000000012,-0.3210000000000015,-0.33000000000000185,21.066,21.428
19.682,20.01,-0.32800000000000296,-0.43799999999999883,-0.3030000000000008,-0.30600000000000094,-0.3440000000000012,-0.3210000000000015,21.109,21.436
20.26,20.575,-0.3149999999999977,-0.32800000000000296,-0.43799999999999883,-0.3030000000000008,-0.30600000000000094,-0.3440000000000012,21.368,21.661
20.538,20.929,-0.39099999999999824,-0.3149999999999977,-0.32800000000000296,-0.43799999999999883,-0.3030000000000008,-0.30600000000000094,20.046,20.364
20.941,21.269,-0.3279999999999994,-0.39099999999999824,-0.3149999999999977,-0.32800000000000296,-0.43799999999999883,-0.3030000000000008,20.001,20.272
21.066,21.428,-0.3620000000000019,-0.3279999999999994,-0.39099999999999824,-0.3149999999999977,-0.32800000000000296,-0.43799999999999883,21.403,21.68
21.109,21.436,-0.3269999999999982,-0.3620000000000019,-0.3279999999999994,-0.39099999999999824,-0.3149999999999977,-0.32800000000000296,21.554,21.83
21.368,21.661,-0.2930000000000028,-0.3269999999999982,-0.3620000000000019,-0.3279999999999994,-0.39099999999999824,-0.3149999999999977,22.501,22.81
20.046,20.364,-0.3180000000000014,-0.2930000000000028,-0.3269999999999982,-0.3620000000000019,-0.3279999999999994,-0.39099999999999824,23.285,23.542
20.001,20.272,-0.27099999999999724,-0.3180000000000014,-0.2930000000000028,-0.3269999999999982,-0.3620000000000019,-0.3279999999999994,23.813,24.196
21.403,21.68,-0.277000000000001,-0.27099999999999724,-0.3180000000000014,-0.2930000000000028,-0.3269999999999982,-0.3620000000000019,23.048,23.425
21.554,21.83,-0.2759999999999998,-0.277000000000001,-0.27099999999999724,-0.3180000000000014,-0.2930000000000028,-0.3269999999999982,23.962,24.131
22.501,22.81,-0.3089999999999975,-0.2759999999999998,-0.277000000000001,-0.27099999999999724,-0.3180000000000014,-0.2930000000000028,24.33,24.7
23.285,23.542,-0.25700000000000145,-0.3089999999999975,-0.2759999999999998,-0.277000000000001,-0.27099999999999724,-0.3180000000000014,23.941,24.122
23.813,24.196,-0.38300000000000267,-0.25700000000000145,-0.3089999999999975,-0.2759999999999998,-0.277000000000001,-0.27099999999999724,25.192,25.425
23.048,23.425,-0.37700000000000244,-0.38300000000000267,-0.25700000000000145,-0.3089999999999975,-0.2759999999999998,-0.277000000000001,25.803,25.889
23.962,24.131,-0.16900000000000048,-0.37700000000000244,-0.38300000000000267,-0.25700000000000145,-0.3089999999999975,-0.2759999999999998,26.42,26.511
24.33,24.7,-0.370000000000001,-0.16900000000000048,-0.37700000000000244,-0.38300000000000267,-0.25700000000000145,-0.3089999999999975,26.251,26.374
23.941,24.122,-0.18100000000000094,-0.370000000000001,-0.16900000000000048,-0.37700000000000244,-0.38300000000000267,-0.25700000000000145,26.83,26.806
25.192,25.425,-0.23300000000000054,-0.18100000000000094,-0.370000000000001,-0.16900000000000048,-0.37700000000000244,-0.38300000000000267,26.31,26.334
25.803,25.889,-0.08599999999999852,-0.23300000000000054,-0.18100000000000094,-0.370000000000001,-0.16900000000000048,-0.37700000000000244,24.811,24.813
26.42,26.511,-0.09099999999999753,-0.08599999999999852,-0.23300000000000054,-0.18100000000000094,-0.370000000000001,-0.16900000000000048,22.663,22.581
26.251,26.374,-0.12299999999999756,-0.09099999999999753,-0.08599999999999852,-0.23300000000000054,-0.18100000000000094,-0.370000000000001,24.685,24.463
26.83,26.806,0.023999999999997357,-0.12299999999999756,-0.09099999999999753,-0.08599999999999852,-0.23300000000000054,-0.18100000000000094,24.794,24.508
26.31,26.334,-0.02400000000000091,0.023999999999997357,-0.12299999999999756,-0.09099999999999753,-0.08599999999999852,-0.23300000000000054,24.761,24.566
24.811,24.813,-0.0019999999999988916,-0.02400000000000091,0.023999999999997357,-0.12299999999999756,-0.09099999999999753,-0.08599999999999852,26.188,26.208
22.663,22.581,0.08200000000000074,-0.0019999999999988916,-0.02400000000000091,0.023999999999997357,-0.12299999999999756,-0.09099999999999753,26.427,26.339
24.685,24.463,0.22199999999999775,0.08200000000000074,-0.0019999999999988916,-0.02400000000000091,0.023999999999997357,-0.12299999999999756,25.199,25.166
24.794,24.508,0.28600000000000136,0.22199999999999775,0.08200000000000074,-0.0019999999999988916,-0.02400000000000091,0.023999999999997357,24.931,24.85
24.761,24.566,0.19500000000000028,0.28600000000000136,0.22199999999999775,0.08200000000000074,-0.0019999999999988916,-0.02400000000000091,25.123,25.371
26.188,26.208,-0.019999999999999574,0.19500000000000028,0.28600000000000136,0.22199999999999775,0.08200000000000074,-0.0019999999999988916,25.975,26.177
26.427,26.339,0.08800000000000097,-0.019999999999999574,0.19500000000000028,0.28600000000000136,0.22199999999999775,0.08200000000000074,25.723,25.877
25.199,25.166,0.03300000000000125,0.08800000000000097,-0.019999999999999574,0.19500000000000028,0.28600000000000136,0.22199999999999775,25.707,25.877
24.931,24.85,0.08099999999999952,0.03300000000000125,0.08800000000000097,-0.019999999999999574,0.19500000000000028,0.28600000000000136,25.795,25.958
25.123,25.371,-0.24799999999999756,0.08099999999999952,0.03300000000000125,0.08800000000000097,-0.019999999999999574,0.19500000000000028,26.492,26.641
25.975,26.177,-0.20199999999999818,-0.24799999999999756,0.08099999999999952,0.03300000000000125,0.08800000000000097,-0.019999999999999574,27.802,27.941
25.723,25.877,-0.15399999999999991,-0.20199999999999818,-0.24799999999999756,0.08099999999999952,0.03300000000000125,0.08800000000000097,28.298,28.488
25.707,25.877,-0.16999999999999815,-0.15399999999999991,-0.20199999999999818,-0.24799999999999756,0.08099999999999952,0.03300000000000125,28.687,28.906
25.795,25.958,-0.1629999999999967,-0.16999999999999815,-0.15399999999999991,-0.20199999999999818,-0.24799999999999756,0.08099999999999952,27.845,27.845
26.492,26.641,-0.14899999999999736,-0.1629999999999967,-0.16999999999999815,-0.15399999999999991,-0.20199999999999818,-0.24799999999999756,28.81,28.803
27.802,27.941,-0.13899999999999935,-0.14899999999999736,-0.1629999999999967,-0.16999999999999815,-0.15399999999999991,-0.20199999999999818,28.133,28.129
28.298,28.488,-0.19000000000000128,-0.13899999999999935,-0.14899999999999736,-0.1629999999999967,-0.16999999999999815,-0.15399999999999991,28.03,27.952
28.687,28.906,-0.21899999999999764,-0.19000000000000128,-0.13899999999999935,-0.14899999999999736,-0.1629999999999967,-0.16999999999999815,28.312,28.211
27.845,27.845,0.0,-0.21899999999999764,-0.19000000000000128,-0.13899999999999935,-0.14899999999999736,-0.1629999999999967,29.404,29.284
28.81,28.803,0.006999999999997897,0.0,-0.21899999999999764,-0.19000000000000128,-0.13899999999999935,-0.14899999999999736,29.616,29.711
28.133,28.129,0.003999999999997783,0.006999999999997897,0.0,-0.21899999999999764,-0.19000000000000128,-0.13899999999999935,30.737,30.758
28.03,27.952,0.0779999999999994,0.003999999999997783,0.006999999999997897,0.0,-0.21899999999999764,-0.19000000000000128,31.547,31.553
28.312,28.211,0.10100000000000264,0.0779999999999994,0.003999999999997783,0.006999999999997897,0.0,-0.21899999999999764,32.016,32.317
29.404,29.284,0.120000000000001,0.10100000000000264,0.0779999999999994,0.003999999999997783,0.006999999999997897,0.0,32.383,32.243
29.616,29.711,-0.09499999999999886,0.120000000000001,0.10100000000000264,0.0779999999999994,0.003999999999997783,0.006999999999997897,32.289,32.103
30.737,30.758,-0.021000000000000796,-0.09499999999999886,0.120000000000001,0.10100000000000264,0.0779999999999994,0.003999999999997783,33.486,33.46
31.547,31.553,-0.006000000000000227,-0.021000000000000796,-0.09499999999999886,0.120000000000001,0.10100000000000264,0.0779999999999994,34.622,34.612
32.016,32.317,-0.30100000000000193,-0.006000000000000227,-0.021000000000000796,-0.09499999999999886,0.120000000000001,0.10100000000000264,36.143,36.205
32.383,32.243,0.14000000000000057,-0.30100000000000193,-0.006000000000000227,-0.021000000000000796,-0.09499999999999886,0.120000000000001,35.827,35.874
32.289,32.103,0.18599999999999994,0.14000000000000057,-0.30100000000000193,-0.006000000000000227,-0.021000000000000796,-0.09499999999999886,37.945,37.903
33.486,33.46,0.02599999999999625,0.18599999999999994,0.14000000000000057,-0.30100000000000193,-0.006000000000000227,-0.021000000000000796,34.105,34.251
34.622,34.612,0.00999999999999801,0.02599999999999625,0.18599999999999994,0.14000000000000057,-0.30100000000000193,-0.006000000000000227,32.338,32.229
36.143,36.205,-0.06199999999999761,0.00999999999999801,0.02599999999999625,0.18599999999999994,0.14000000000000057,-0.30100000000000193,33.312,33.094
35.827,35.874,-0.04700000000000415,-0.06199999999999761,0.00999999999999801,0.02599999999999625,0.18599999999999994,0.14000000000000057,36.632,36.625
37.945,37.903,0.04200000000000159,-0.04700000000000415,-0.06199999999999761,0.00999999999999801,0.02599999999999625,0.18599999999999994,34.649,34.486
34.105,34.251,-0.1460000000000008,0.04200000000000159,-0.04700000000000415,-0.06199999999999761,0.00999999999999801,0.02599999999999625,35.463,35.333
32.338,32.229,0.10900000000000176,-0.1460000000000008,0.04200000000000159,-0.04700000000000415,-0.06199999999999761,0.00999999999999801,34.775,34.801
33.312,33.094,0.21799999999999642,0.10900000000000176,-0.1460000000000008,0.04200000000000159,-0.04700000000000415,-0.06199999999999761,33.797,34.002
36.632,36.625,0.006999999999997897,0.21799999999999642,0.10900000000000176,-0.1460000000000008,0.04200000000000159,-0.04700000000000415,34.842,34.669
34.649,34.486,0.1630000000000038,0.006999999999997897,0.21799999999999642,0.10900000000000176,-0.1460000000000008,0.04200000000000159,35.649,35.787
35.463,35.333,0.13000000000000256,0.1630000000000038,0.006999999999997897,0.21799999999999642,0.10900000000000176,-0.1460000000000008,35.165,35.192
34.775,34.801,-0.026000000000003354,0.13000000000000256,0.1630000000000038,0.006999999999997897,0.21799999999999642,0.10900000000000176,35.949,35.847
33.797,34.002,-0.2050000000000054,-0.026000000000003354,0.13000000000000256,0.1630000000000038,0.006999999999997897,0.21799999999999642,36.129,36.193
34.842,34.669,0.17300000000000182,-0.2050000000000054,-0.026000000000003354,0.13000000000000256,0.1630000000000038,0.006999999999997897,35.523,35.645
35.649,35.787,-0.13799999999999812,0.17300000000000182,-0.2050000000000054,-0.026000000000003354,0.13000000000000256,0.1630000000000038,36.914,36.863
35.165,35.192,-0.027000000000001023,-0.13799999999999812,0.17300000000000182,-0.2050000000000054,-0.026000000000003354,0.13000000000000256,37.59,37.65
35.949,35.847,0.10199999999999676,-0.027000000000001023,-0.13799999999999812,0.17300000000000182,-0.2050000000000054,-0.026000000000003354,39.698,39.672
36.129,36.193,-0.06400000000000006,0.10199999999999676,-0.027000000000001023,-0.13799999999999812,0.17300000000000182,-0.2050000000000054,41.154,41.158
35.523,35.645,-0.12199999999999989,-0.06400000000000006,0.10199999999999676,-0.027000000000001023,-0.13799999999999812,0.17300000000000182,40.756,40.571
36.914,36.863,0.05100000000000193,-0.12199999999999989,-0.06400000000000006,0.10199999999999676,-0.027000000000001023,-0.13799999999999812,42.153,42.086
37.59,37.65,-0.05999999999999517,0.05100000000000193,-0.12199999999999989,-0.06400000000000006,0.10199999999999676,-0.027000000000001023,41.243,41.031
39.698,39.672,0.026000000000003354,-0.05999999999999517,0.05100000000000193,-0.12199999999999989,-0.06400000000000006,0.10199999999999676,42.253,42.013
41.154,41.158,-0.003999999999997783,0.026000000000003354,-0.05999999999999517,0.05100000000000193,-0.12199999999999989,-0.06400000000000006,42.899,42.709
40.756,40.571,0.18500000000000227,-0.003999999999997783,0.026000000000003354,-0.05999999999999517,0.05100000000000193,-0.12199999999999989,43.118,43.011
42.153,42.086,0.06700000000000017,0.18500000000000227,-0.003999999999997783,0.026000000000003354,-0.05999999999999517,0.05100000000000193,42.786,42.657
41.243,41.031,0.2120000000000033,0.06700000000000017,0.18500000000000227,-0.003999999999997783,0.026000000000003354,-0.05999999999999517,44.655,44.52
42.253,42.013,0.240000000000002,0.2120000000000033,0.06700000000000017,0.18500000000000227,-0.003999999999997783,0.026000000000003354,45.986,45.879
42.899,42.709,0.18999999999999773,0.240000000000002,0.2120000000000033,0.06700000000000017,0.18500000000000227,-0.003999999999997783,45.871,45.882
43.118,43.011,0.10699999999999932,0.18999999999999773,0.240000000000002,0.2120000000000033,0.06700000000000017,0.18500000000000227,44.628,44.644
42.786,42.657,0.1290000000000049,0.10699999999999932,0.18999999999999773,0.240000000000002,0.2120000000000033,0.06700000000000017,47.988,47.565
44.655,44.52,0.134999999999998,0.1290000000000049,0.10699999999999932,0.18999999999999773,0.240000000000002,0.2120000000000033,46.949,46.808
45.986,45.879,0.10699999999999932,0.134999999999998,0.1290000000000049,0.10699999999999932,0.18999999999999773,0.240000000000002,45.385,45.137
45.871,45.882,-0.01099999999999568,0.10699999999999932,0.134999999999998,0.1290000000000049,0.10699999999999932,0.18999999999999773,40.395,39.86
44.628,44.644,-0.015999999999998238,-0.01099999999999568,0.10699999999999932,0.134999999999998,0.1290000000000049,0.10699999999999932,41.944,41.715
47.988,47.565,0.4230000000000018,-0.015999999999998238,-0.01099999999999568,0.10699999999999932,0.134999999999998,0.1290000000000049,41.68,41.485
46.949,46.808,0.14099999999999824,0.4230000000000018,-0.015999999999998238,-0.01099999999999568,0.10699999999999932,0.134999999999998,44.87,44.23
45.385,45.137,0.24799999999999756,0.14099999999999824,0.4230000000000018,-0.015999999999998238,-0.01099999999999568,0.10699999999999932,45.285,44.832
40.395,39.86,0.5350000000000037,0.24799999999999756,0.14099999999999824,0.4230000000000018,-0.015999999999998238,-0.01099999999999568,45.788,45.309
41.944,41.715,0.2289999999999992,0.5350000000000037,0.24799999999999756,0.14099999999999824,0.4230000000000018,-0.015999999999998238,47.806,47.057
41.68,41.485,0.19500000000000028,0.2289999999999992,0.5350000000000037,0.24799999999999756,0.14099999999999824,0.4230000000000018,49.679,48.82
44.87,44.23,0.6400000000000006,0.19500000000000028,0.2289999999999992,0.5350000000000037,0.24799999999999756,0.14099999999999824,50.338,49.762
45.285,44.832,0.45299999999999585,0.6400000000000006,0.19500000000000028,0.2289999999999992,0.5350000000000037,0.24799999999999756,50.232,49.136
45.788,45.309,0.4789999999999992,0.45299999999999585,0.6400000000000006,0.19500000000000028,0.2289999999999992,0.5350000000000037,51.916,51.289
47.806,47.057,0.7489999999999952,0.4789999999999992,0.45299999999999585,0.6400000000000006,0.19500000000000028,0.2289999999999992,51.505,51.3
49.679,48.82,0.8590000000000018,0.7489999999999952,0.4789999999999992,0.45299999999999585,0.6400000000000006,0.19500000000000028,52.874,52.125
50.338,49.762,0.5760000000000005,0.8590000000000018,0.7489999999999952,0.4789999999999992,0.45299999999999585,0.6400000000000006,53.908,53.249
50.232,49.136,1.0959999999999965,0.5760000000000005,0.8590000000000018,0.7489999999999952,0.4789999999999992,0.45299999999999585,55.288,54.443
51.916,51.289,0.6269999999999953,1.0959999999999965,0.5760000000000005,0.8590000000000018,0.7489999999999952,0.4789999999999992,56.581,56.17
51.505,51.3,0.2050000000000054,0.6269999999999953,1.0959999999999965,0.5760000000000005,0.8590000000000018,0.7489999999999952,57.916,57.666
52.874,52.125,0.7490000000000023,0.2050000000000054,0.6269999999999953,1.0959999999999965,0.5760000000000005,0.8590000000000018,61.279,61.233
53.908,53.249,0.6589999999999989,0.7490000000000023,0.2050000000000054,0.6269999999999953,1.0959999999999965,0.5760000000000005,65.764,65.23
55.288,54.443,0.8449999999999989,0.6589999999999989,0.7490000000000023,0.2050000000000054,0.6269999999999953,1.0959999999999965,70.707,70.725
56.581,56.17,0.41100000000000136,0.8449999999999989,0.6589999999999989,0.7490000000000023,0.2050000000000054,0.6269999999999953,63.251,61.2
57.916,57.666,0.25,0.41100000000000136,0.8449999999999989,0.6589999999999989,0.7490000000000023,0.2050000000000054,65.103,64.917
61.279,61.233,0.04600000000000648,0.25,0.41100000000000136,0.8449999999999989,0.6589999999999989,0.7490000000000023,75.317,75.044
65.764,65.23,0.5339999999999918,0.04600000000000648,0.25,0.41100000000000136,0.8449999999999989,0.6589999999999989,73.782,73.775
70.707,70.725,-0.018000000000000682,0.5339999999999918,0.04600000000000648,0.25,0.41100000000000136,0.8449999999999989,71.692,71.69
63.251,61.2,2.050999999999995,-0.018000000000000682,0.5339999999999918,0.04600000000000648,0.25,0.41100000000000136,69.684,69.47
65.103,64.917,0.18599999999999284,2.050999999999995,-0.018000000000000682,0.5339999999999918,0.04600000000000648,0.25,70.24,70.45
75.317,75.044,0.27299999999999613,0.18599999999999284,2.050999999999995,-0.018000000000000682,0.5339999999999918,0.04600000000000648,76.507,77.101
73.782,73.775,0.006999999999990791,0.27299999999999613,0.18599999999999284,2.050999999999995,-0.018000000000000682,0.5339999999999918,78.565,78.89
71.692,71.69,0.001999999999995339,0.006999999999990791,0.27299999999999613,0.18599999999999284,2.050999999999995,-0.018000000000000682,86.609,85.74
69.684,69.47,0.21399999999999864,0.001999999999995339,0.006999999999990791,0.27299999999999613,0.18599999999999284,2.050999999999995,97.774,96.89
70.24,70.45,-0.21000000000000796,0.21399999999999864,0.001999999999995339,0.006999999999990791,0.27299999999999613,0.18599999999999284,93.625,94.18
76.507,77.101,-0.5939999999999941,-0.21000000000000796,0.21399999999999864,0.001999999999995339,0.006999999999990791,0.27299999999999613,96.652,96.765
78.565,78.89,-0.32500000000000284,-0.5939999999999941,-0.21000000000000796,0.21399999999999864,0.001999999999995339,0.006999999999990791,116.02,116.2
86.609,85.74,0.8689999999999998,-0.32500000000000284,-0.5939999999999941,-0.21000000000000796,0.21399999999999864,0.001999999999995339,108.191,109.59
97.774,96.89,0.8840000000000003,0.8689999999999998,-0.32500000000000284,-0.5939999999999941,-0.21000000000000796,0.21399999999999864,96.584,97.31
93.625,94.18,-0.5550000000000068,0.8840000000000003,0.8689999999999998,-0.32500000000000284,-0.5939999999999941,-0.21000000000000796,87.606,87.31
96.652,96.765,-0.11299999999999955,-0.5550000000000068,0.8840000000000003,0.8689999999999998,-0.32500000000000284,-0.5939999999999941,85.216,85.44
116.02,116.2,-0.18000000000000682,-0.11299999999999955,-0.5550000000000068,0.8840000000000003,0.8689999999999998,-0.32500000000000284,85.698,85.873
108.191,109.59,-1.399000000000001,-0.18000000000000682,-0.11299999999999955,-0.5550000000000068,0.8840000000000003,0.8689999999999998,93.616,93.446
96.584,97.31,-0.7259999999999991,-1.399000000000001,-0.18000000000000682,-0.11299999999999955,-0.5550000000000068,0.8840000000000003,102.172,102.511
87.606,87.31,0.29599999999999227,-0.7259999999999991,-1.399000000000001,-0.18000000000000682,-0.11299999999999955,-0.5550000000000068,93.648,94.065
85.216,85.44,-0.22400000000000375,0.29599999999999227,-0.7259999999999991,-1.399000000000001,-0.18000000000000682,-0.11299999999999955,93.933,94.012
85.698,85.873,-0.17500000000001137,-0.22400000000000375,0.29599999999999227,-0.7259999999999991,-1.399000000000001,-0.18000000000000682,89.932,90.65
93.616,93.446,0.1700000000000017,-0.17500000000001137,-0.22400000000000375,0.29599999999999227,-0.7259999999999991,-1.399000000000001,93.451,93.832
102.172,102.511,-0.33899999999999864,0.1700000000000017,-0.17500000000001137,-0.22400000000000375,0.29599999999999227,-0.7259999999999991,88.463,88.5
93.648,94.065,-0.4170000000000016,-0.33899999999999864,0.1700000000000017,-0.17500000000001137,-0.22400000000000375,0.29599999999999227,87.338,87.427
93.933,94.012,-0.07899999999999352,-0.4170000000000016,-0.33899999999999864,0.1700000000000017,-0.17500000000001137,-0.22400000000000375,88.643,89.492
89.932,90.65,-0.7180000000000035,-0.07899999999999352,-0.4170000000000016,-0.33899999999999864,0.1700000000000017,-0.17500000000001137,88.493,88.6
93.451,93.832,-0.3810000000000002,-0.7180000000000035,-0.07899999999999352,-0.4170000000000016,-0.33899999999999864,0.1700000000000017,86.819,86.868
88.463,88.5,-0.03700000000000614,-0.3810000000000002,-0.7180000000000035,-0.07899999999999352,-0.4170000000000016,-0.33899999999999864,77.032,76.77
87.338,87.427,-0.08900000000001285,-0.03700000000000614,-0.3810000000000002,-0.7180000000000035,-0.07899999999999352,-0.4170000000000016,64.864,64.388
88.643,89.492,-0.8490000000000038,-0.08900000000001285,-0.03700000000000614,-0.3810000000000002,-0.7180000000000035,-0.07899999999999352,65.619,65.2
88.493,88.6,-0.10699999999999932,-0.8490000000000038,-0.08900000000001285,-0.03700000000000614,-0.3810000000000002,-0.7180000000000035,67.606,66.885
86.819,86.868,-0.04899999999999238,-0.10699999999999932,-0.8490000000000038,-0.08900000000001285,-0.03700000000000614,-0.3810000000000002,76.542,76.188
77.032,76.77,0.26200000000000045,-0.04899999999999238,-0.10699999999999932,-0.8490000000000038,-0.08900000000001285,-0.03700000000000614,73.376,73.3
64.864,64.388,0.4759999999999991,0.26200000000000045,-0.04899999999999238,-0.10699999999999932,-0.8490000000000038,-0.08900000000001285,74.027,73.838
65.619,65.2,0.41899999999999693,0.4759999999999991,0.26200000000000045,-0.04899999999999238,-0.10699999999999932,-0.8490000000000038,79.074,78.55
67.606,66.885,0.7209999999999894,0.41899999999999693,0.4759999999999991,0.26200000000000045,-0.04899999999999238,-0.10699999999999932,72.587,72.611
76.542,76.188,0.3539999999999992,0.7209999999999894,0.41899999999999693,0.4759999999999991,0.26200000000000045,-0.04899999999999238,70.123,69.708
73.376,73.3,0.07600000000000762,0.3539999999999992,0.7209999999999894,0.41899999999999693,0.4759999999999991,0.26200000000000045,74.79,74.45
74.027,73.838,0.18900000000000716,0.07600000000000762,0.3539999999999992,0.7209999999999894,0.41899999999999693,0.4759999999999991,75.675,75.3
79.074,78.55,0.5240000000000009,0.18900000000000716,0.07600000000000762,0.3539999999999992,0.7209999999999894,0.41899999999999693,79.947,79.95
72.587,72.611,-0.02400000000000091,0.5240000000000009,0.18900000000000716,0.07600000000000762,0.3539999999999992,0.7209999999999894,94.189,94.0
70.123,69.708,0.41500000000000625,-0.02400000000000091,0.5240000000000009,0.18900000000000716,0.07600000000000762,0.3539999999999992,95.004,95.15
74.79,74.45,0.3400000000000034,0.41500000000000625,-0.02400000000000091,0.5240000000000009,0.18900000000000716,0.07600000000000762,95.167,95.0
75.675,75.3,0.375,0.3400000000000034,0.41500000000000625,-0.02400000000000091,0.5240000000000009,0.18900000000000716,87.125,87.245
79.947,79.95,-0.0030000000000001137,0.375,0.3400000000000034,0.41500000000000625,-0.02400000000000091,0.5240000000000009,84.017,83.609
94.189,94.0,0.18899999999999295,-0.0030000000000001137,0.375,0.3400000000000034,0.41500000000000625,-0.02400000000000091,90.927,90.375
95.004,95.15,-0.1460000000000008,0.18899999999999295,-0.0030000000000001137,0.375,0.3400000000000034,0.41500000000000625,93.984,93.65
95.167,95.0,0.1670000000000016,-0.1460000000000008,0.18899999999999295,-0.0030000000000001137,0.375,0.3400000000000034,93.194,93.557
87.125,87.245,-0.12000000000000455,0.1670000000000016,-0.1460000000000008,0.18899999999999295,-0.0030000000000001137,0.375,87.772,87.833
84.017,83.609,0.40800000000000125,-0.12000000000000455,0.1670000000000016,-0.1460000000000008,0.18899999999999295,-0.0030000000000001137,93.146,93.55
90.927,90.375,0.5520000000000067,0.40800000000000125,-0.12000000000000455,0.1670000000000016,-0.1460000000000008,0.18899999999999295,92.513,93.042
93.984,93.65,0.333999999999989,0.5520000000000067,0.40800000000000125,-0.12000000000000455,0.1670000000000016,-0.1460000000000008,95.675,95.8
93.194,93.557,-0.36299999999999955,0.333999999999989,0.5520000000000067,0.40800000000000125,-0.12000000000000455,0.1670000000000016,94.83,94.864
87.772,87.833,-0.06099999999999284,-0.36299999999999955,0.333999999999989,0.5520000000000067,0.40800000000000125,-0.12000000000000455,89.478,89.6
93.146,93.55,-0.40399999999999636,-0.06099999999999284,-0.36299999999999955,0.333999999999989,0.5520000000000067,0.40800000000000125,89.928,90.4
92.513,93.042,-0.5289999999999964,-0.40399999999999636,-0.06099999999999284,-0.36299999999999955,0.333999999999989,0.5520000000000067,95.883,95.501
95.675,95.8,-0.125,-0.5289999999999964,-0.40399999999999636,-0.06099999999999284,-0.36299999999999955,0.333999999999989,101.502,101.461
94.83,94.864,-0.034000000000006025,-0.125,-0.5289999999999964,-0.40399999999999636,-0.06099999999999284,-0.36299999999999955,100.445,101.051
89.478,89.6,-0.12199999999999989,-0.034000000000006025,-0.125,-0.5289999999999964,-0.40399999999999636,-0.06099999999999284,105.776,106.323
89.928,90.4,-0.4720000000000084,-0.12199999999999989,-0.034000000000006025,-0.125,-0.5289999999999964,-0.40399999999999636,116.084,116.299
95.883,95.501,0.3819999999999908,-0.4720000000000084,-0.12199999999999989,-0.034000000000006025,-0.125,-0.5289999999999964,128.301,129.199
101.502,101.461,0.04099999999999682,0.3819999999999908,-0.4720000000000084,-0.12199999999999989,-0.034000000000006025,-0.125,132.284,131.383
100.445,101.051,-0.6060000000000088,0.04099999999999682,0.3819999999999908,-0.4720000000000084,-0.12199999999999989,-0.034000000000006025,142.765,143.314
105.776,106.323,-0.546999999999997,-0.6060000000000088,0.04099999999999682,0.3819999999999908,-0.4720000000000084,-0.12199999999999989,136.913,137.5
116.084,116.299,-0.2150000000000034,-0.546999999999997,-0.6060000000000088,0.04099999999999682,0.3819999999999908,-0.4720000000000084,146.926,147.451
128.301,129.199,-0.8980000000000246,-0.2150000000000034,-0.546999999999997,-0.6060000000000088,0.04099999999999682,0.3819999999999908,180.267,180.2
132.284,131.383,0.900999999999982,-0.8980000000000246,-0.2150000000000034,-0.546999999999997,-0.6060000000000088,0.04099999999999682,172.875,172.451
142.765,143.314,-0.5490000000000066,0.900999999999982,-0.8980000000000246,-0.2150000000000034,-0.546999999999997,-0.6060000000000088,132.579,133.121
136.913,137.5,-0.5869999999999891,-0.5490000000000066,0.900999999999982,-0.8980000000000246,-0.2150000000000034,-0.546999999999997,110.469,111.566
146.926,147.451,-0.5250000000000057,-0.5869999999999891,-0.5490000000000066,0.900999999999982,-0.8980000000000246,-0.2150000000000034,106.893,106.75
180.267,180.2,0.06700000000000728,-0.5250000000000057,-0.5869999999999891,-0.5490000000000066,0.900999999999982,-0.8980000000000246,106.59,106.888
172.875,172.451,0.4240000000000066,0.06700000000000728,-0.5250000000000057,-0.5869999999999891,-0.5490000000000066,0.900999999999982,96.476,96.065
132.579,133.121,-0.5420000000000016,0.4240000000000066,0.06700000000000728,-0.5250000000000057,-0.5869999999999891,-0.5490000000000066,87.027,87.25
110.469,111.566,-1.0970000000000084,-0.5420000000000016,0.4240000000000066,0.06700000000000728,-0.5250000000000057,-0.5869999999999891,70.343,71.865
106.893,106.75,0.14300000000000068,-1.0970000000000084,-0.5420000000000016,0.4240000000000066,0.06700000000000728,-0.5250000000000057,80.434,80.6
106.59,106.888,-0.2980000000000018,0.14300000000000068,-1.0970000000000084,-0.5420000000000016,0.4240000000000066,0.06700000000000728,88.741,89.5
96.476,96.065,0.41100000000000136,-0.2980000000000018,0.14300000000000068,-1.0970000000000084,-0.5420000000000016,0.4240000000000066,91.522,90.8
